country,country_name,year,quarter,time,period,gdp_per_worker,y
NOR,Norway,1998,2,1998.25,1998-Q2,129454.47873172507,11.77108458274051
NOR,Norway,1999,2,1999.25,1999-Q2,128918.13100246564,11.766932838480706
NOR,Norway,2000,1,2000.0,2000-Q1,136596.27016383343,11.824784920942482
NOR,Norway,2000,2,2000.25,2000-Q2,132836.66455317845,11.796875566421903
NOR,Norway,2000,3,2000.5,2000-Q3,133982.3387321551,11.805463269740294
NOR,Norway,2000,4,2000.75,2000-Q4,135223.91468967186,11.814687310748255
NOR,Norway,2001,1,2001.0,2001-Q1,137316.15620586107,11.830041255669963
NOR,Norway,2001,2,2001.25,2001-Q2,135421.02700597167,11.816143922868298
NOR,Norway,2001,3,2001.5,2001-Q3,136816.8051894158,11.826398121577634
NOR,Norway,2001,4,2001.75,2001-Q4,138216.78736476632,11.83657865446372
NOR,Norway,2002,1,2002.0,2002-Q1,137821.6244954293,11.833715551922195
NOR,Norway,2002,2,2002.25,2002-Q2,138240.62298023028,11.83675109053981
NOR,Norway,2002,3,2002.5,2002-Q3,137100.1403327693,11.828466889129526
NOR,Norway,2002,4,2002.75,2002-Q4,140103.79351179223,11.850138809130483
NOR,Norway,2003,1,2003.0,2003-Q1,141076.41287278378,11.857056957834391
NOR,Norway,2003,2,2003.25,2003-Q2,139633.90565735867,11.846779317022227
NOR,Norway,2003,3,2003.5,2003-Q3,140920.2108910096,11.855949128984069
NOR,Norway,2003,4,2003.75,2003-Q4,142127.5372117509,11.864480082867114
NOR,Norway,2004,1,2004.0,2004-Q1,148155.4543581537,11.906017368781335
NOR,Norway,2004,2,2004.25,2004-Q2,146449.27518400358,11.89443440300501
NOR,Norway,2004,3,2004.5,2004-Q3,144623.97430034663,11.881892372338394
NOR,Norway,2004,4,2004.75,2004-Q4,146653.71663179094,11.895829417635706
NOR,Norway,2005,1,2005.0,2005-Q1,150278.94110241858,11.920248453498711
NOR,Norway,2005,2,2005.25,2005-Q2,149502.31810760906,11.915067177429181
NOR,Norway,2005,3,2005.5,2005-Q3,149221.7236784733,11.913188557215145
NOR,Norway,2005,4,2005.75,2005-Q4,149995.13104715032,11.918358112865901
NOR,Norway,2006,1,2006.0,2006-Q1,150831.69932169857,11.92391992016902
NOR,Norway,2006,2,2006.25,2006-Q2,148836.60569224312,11.910604377122873
NOR,Norway,2006,3,2006.5,2006-Q3,148156.46448964148,11.906024186809388
NOR,Norway,2006,4,2006.75,2006-Q4,149828.07701922685,11.917243762537334
NOR,Norway,2007,1,2007.0,2007-Q1,151391.25944080862,11.927622886752301
NOR,Norway,2007,2,2007.25,2007-Q2,148871.2845501879,11.910837349504448
NOR,Norway,2007,3,2007.5,2007-Q3,148750.8037574671,11.910027726804822
NOR,Norway,2007,4,2007.75,2007-Q4,148494.68989545718,11.9083044783058
NOR,Norway,2008,1,2008.0,2008-Q1,147332.3119118936,11.90044593964299
NOR,Norway,2008,2,2008.25,2008-Q2,145329.13097492672,11.88675631793487
NOR,Norway,2008,3,2008.5,2008-Q3,144616.4540694901,11.881840372478619
NOR,Norway,2008,4,2008.75,2008-Q4,146060.26762820617,11.891774607489321
NOR,Norway,2009,1,2009.0,2009-Q1,145159.10091120258,11.885585667529943
NOR,Norway,2009,2,2009.25,2009-Q2,143039.6338798068,11.870877030838956
NOR,Norway,2009,3,2009.5,2009-Q3,144259.55165500057,11.87936939815737
NOR,Norway,2009,4,2009.75,2009-Q4,144717.21985424298,11.882536909369472
NOR,Norway,2010,1,2010.0,2010-Q1,148370.80237626526,11.907469840871615
NOR,Norway,2010,2,2010.25,2010-Q2,145504.87613074225,11.887964877958202
NOR,Norway,2010,3,2010.5,2010-Q3,143028.28377298047,11.870797678306694
NOR,Norway,2010,4,2010.75,2010-Q4,145787.6829972453,11.889906616231272
NOR,Norway,2011,1,2011.0,2011-Q1,146927.42261566146,11.89769402013621
NOR,Norway,2011,2,2011.25,2011-Q2,144994.0101111716,11.88444771097132
NOR,Norway,2011,3,2011.5,2011-Q3,145383.20722400743,11.887128343766586
NOR,Norway,2011,4,2011.75,2011-Q4,145349.7867257783,11.88689843867104
NOR,Norway,2012,1,2012.0,2012-Q1,148502.72758158308,11.908358604608958
NOR,Norway,2012,2,2012.25,2012-Q2,146784.07157453627,11.896717885014887
NOR,Norway,2012,3,2012.5,2012-Q3,145300.77217291255,11.886561163879508
NOR,Norway,2012,4,2012.75,2012-Q4,146957.83526879977,11.897900989709749
NOR,Norway,2013,1,2013.0,2013-Q1,148245.52413395687,11.90662512506496
NOR,Norway,2013,2,2013.25,2013-Q2,147423.86053716138,11.901067121736997
NOR,Norway,2013,3,2013.5,2013-Q3,147655.39940581433,11.90263645545579
NOR,Norway,2013,4,2013.75,2013-Q4,147992.50480189078,11.904916908233373
NOR,Norway,2014,1,2014.0,2014-Q1,150180.9687068319,11.91959630393825
NOR,Norway,2014,2,2014.25,2014-Q2,148630.2819113948,11.909217171873934
NOR,Norway,2014,3,2014.5,2014-Q3,148978.6213254016,11.911558093595634
NOR,Norway,2014,4,2014.75,2014-Q4,150172.613339789,11.919540667065283
NOR,Norway,2015,1,2015.0,2015-Q1,152191.42601275904,11.932894389135399
NOR,Norway,2015,2,2015.25,2015-Q2,150756.24289985668,11.92341952600299
NOR,Norway,2015,3,2015.5,2015-Q3,151920.20281986968,11.931110680529178
NOR,Norway,2015,4,2015.75,2015-Q4,151978.6175593473,11.931495115981242
NOR,Norway,2016,1,2016.0,2016-Q1,152858.28714216637,11.937266543331544
NOR,Norway,2016,2,2016.25,2016-Q2,153216.39827592263,11.939606568915018
NOR,Norway,2016,3,2016.5,2016-Q3,151038.9068105406,11.925292743605125
NOR,Norway,2016,4,2016.75,2016-Q4,156419.51534167395,11.96029687770862
NOR,Norway,2017,1,2017.0,2017-Q1,157352.20656215047,11.966241925668143
NOR,Norway,2017,2,2017.25,2017-Q2,157831.42766395793,11.969282828932473
NOR,Norway,2017,3,2017.5,2017-Q3,158658.42374425975,11.974508892004298
NOR,Norway,2017,4,2017.75,2017-Q4,157426.8830768395,11.966716395024894
NOR,Norway,2018,1,2018.0,2018-Q1,158534.78236925503,11.973729295349111
NOR,Norway,2018,2,2018.25,2018-Q2,156747.87126640594,11.96239387796535
NOR,Norway,2018,3,2018.5,2018-Q3,157355.59518842827,11.966263460731836
NOR,Norway,2018,4,2018.75,2018-Q4,156571.98479252393,11.96127114993547
NOR,Norway,2019,1,2019.0,2019-Q1,158151.9850448102,11.97131178031364
NOR,Norway,2019,2,2019.25,2019-Q2,156830.1922412726,11.962918920921716
NOR,Norway,2019,3,2019.5,2019-Q3,155431.60920397428,11.953961101662584
NOR,Norway,2019,4,2019.75,2019-Q4,160818.79631848645,11.988033521423505
NOR,Norway,2020,1,2020.0,2020-Q1,156266.5487669726,11.959318474098982
NOR,Norway,2020,2,2020.25,2020-Q2,152759.17293382413,11.936617927170724
NOR,Norway,2020,3,2020.5,2020-Q3,157525.30733833363,11.967341405853162
NOR,Norway,2020,4,2020.75,2020-Q4,156299.59741054752,11.959529940657994
NOR,Norway,2021,1,2021.0,2021-Q1,158338.81085910805,11.97249238864991
NOR,Norway,2021,2,2021.25,2021-Q2,153514.29783280476,11.941548987162202
NOR,Norway,2021,3,2021.5,2021-Q3,156754.28886056208,11.962434819272769
NOR,Norway,2021,4,2021.75,2021-Q4,158437.90113989994,11.973118004613902
NOR,Norway,2022,1,2022.0,2022-Q1,158189.64802357045,11.97154989616689
NOR,Norway,2022,2,2022.25,2022-Q2,157980.90534743067,11.970229452474433
NOR,Norway,2022,3,2022.5,2022-Q3,161062.67286402287,11.989548840667085
NOR,Norway,2022,4,2022.75,2022-Q4,161006.7309441277,11.98920145019909
NOR,Norway,2023,1,2023.0,2023-Q1,161788.8673331674,11.994047476129134
NOR,Norway,2023,2,2023.25,2023-Q2,157163.15147408732,11.965039726118883
NOR,Norway,2023,3,2023.5,2023-Q3,155835.547505521,11.956556547533406
NOR,Norway,2023,4,2023.75,2023-Q4,160073.5116958742,11.983388436801217
NOR,Norway,2024,1,2024.0,2024-Q1,161732.95788415076,11.993701845972431
NOR,Norway,2024,2,2024.25,2024-Q2,160239.00675430597,11.984421771832633
NOR,Norway,2024,3,2024.5,2024-Q3,159267.515848855,11.978340557017736
NOR,Norway,2024,4,2024.75,2024-Q4,159124.8228232297,11.977444222415127
NOR,Norway,2025,1,2025.0,2025-Q1,160458.02545486367,11.985787663703226
NOR,Norway,2025,2,2025.25,2025-Q2,160540.46105162363,11.986301283561497
NOR,Norway,2025,3,2025.5,2025-Q3,161522.22868083385,11.992398051064097
NOR,Norway,2025,4,2025.75,2025-Q4,162038.59745536794,11.995589841733425
NOR,Norway,2026,1,2026.0,2026-Q1,163793.33124232126,12.006360736765975
NZL,New Zealand,1987,2,1987.25,1987-Q2,50957.72288765664,10.838751604939521
NZL,New Zealand,1987,3,1987.5,1987-Q3,51779.35258219759,10.854746749986683
NZL,New Zealand,1987,4,1987.75,1987-Q4,51455.7708482551,10.848477899175471
NZL,New Zealand,1988,1,1988.0,1988-Q1,52457.33871777035,10.867755522392748
NZL,New Zealand,1988,2,1988.25,1988-Q2,53082.854610048176,10.879609266390592
NZL,New Zealand,1988,3,1988.5,1988-Q3,55438.55174081594,10.923030510521418
NZL,New Zealand,1988,4,1988.75,1988-Q4,54419.15880424227,10.904471554743353
NZL,New Zealand,1989,1,1989.0,1989-Q1,56348.37355890081,10.93930865585529
NZL,New Zealand,1989,2,1989.25,1989-Q2,57305.673708877264,10.956154915407843
NZL,New Zealand,1989,3,1989.5,1989-Q3,56014.75657403928,10.93337044525526
NZL,New Zealand,1989,4,1989.75,1989-Q4,55581.43448569715,10.925604512349857
NZL,New Zealand,1990,1,1990.0,1990-Q1,56015.32431051177,10.933380580684387
NZL,New Zealand,1990,2,1990.25,1990-Q2,55536.09726692453,10.924788489521175
NZL,New Zealand,1990,3,1990.5,1990-Q3,56740.43736920143,10.946242416637705
NZL,New Zealand,1990,4,1990.75,1990-Q4,57224.09062712642,10.954730253512787
NZL,New Zealand,1991,1,1991.0,1991-Q1,55724.03176268562,10.928166782826054
NZL,New Zealand,1991,2,1991.25,1991-Q2,55463.017196765846,10.923471720805116
NZL,New Zealand,1991,3,1991.5,1991-Q3,56892.29536237562,10.948915204309484
NZL,New Zealand,1991,4,1991.75,1991-Q4,56340.38921681443,10.939166949763164
NZL,New Zealand,1992,1,1992.0,1992-Q1,56638.37694735708,10.944442072366575
NZL,New Zealand,1992,2,1992.25,1992-Q2,56841.54062358905,10.948022686410729
NZL,New Zealand,1992,3,1992.5,1992-Q3,56297.35617135091,10.938402853368853
NZL,New Zealand,1992,4,1992.75,1992-Q4,56049.94052993967,10.933998367481717
NZL,New Zealand,1993,1,1993.0,1993-Q1,57340.23279946331,10.956757799412783
NZL,New Zealand,1993,2,1993.25,1993-Q2,57479.45682855435,10.95918289040152
NZL,New Zealand,1993,3,1993.5,1993-Q3,58669.27802162214,10.979671496093758
NZL,New Zealand,1993,4,1993.75,1993-Q4,58520.686746867264,10.97713559031584
NZL,New Zealand,1994,1,1994.0,1994-Q1,60151.10828622024,11.00461514660665
NZL,New Zealand,1994,2,1994.25,1994-Q2,60070.51045128949,11.003274325415719
NZL,New Zealand,1994,3,1994.5,1994-Q3,59460.83667502427,10.993073167677851
NZL,New Zealand,1994,4,1994.75,1994-Q4,58807.97805534239,10.98203280589616
NZL,New Zealand,1995,1,1995.0,1995-Q1,59144.03437228486,10.987731008399436
NZL,New Zealand,1995,2,1995.25,1995-Q2,59708.743130896655,10.997233739761574
NZL,New Zealand,1995,3,1995.5,1995-Q3,59138.25895973775,10.987633353672106
NZL,New Zealand,1995,4,1995.75,1995-Q4,58784.83948961923,10.981639268833186
NZL,New Zealand,1996,1,1996.0,1996-Q1,59017.66630761566,10.985592107010596
NZL,New Zealand,1996,2,1996.25,1996-Q2,59380.5736990432,10.991722409757156
NZL,New Zealand,1996,3,1996.5,1996-Q3,59705.98074459121,10.997187474339416
NZL,New Zealand,1996,4,1996.75,1996-Q4,59686.15347241563,10.996855337344163
NZL,New Zealand,1997,1,1997.0,1997-Q1,59668.545638347234,10.996560286804431
NZL,New Zealand,1997,2,1997.25,1997-Q2,61119.02940033327,11.020578543484161
NZL,New Zealand,1997,3,1997.5,1997-Q3,62384.89040697192,11.041078384122763
NZL,New Zealand,1997,4,1997.75,1997-Q4,60738.845087808135,11.014338724388812
NZL,New Zealand,1998,1,1998.0,1998-Q1,61173.889171545714,11.021475729936704
NZL,New Zealand,1998,2,1998.25,1998-Q2,61697.63974952384,11.030000955507395
NZL,New Zealand,1998,3,1998.5,1998-Q3,61961.1908493198,11.034263513992975
NZL,New Zealand,1998,4,1998.75,1998-Q4,62934.94121796379,11.049856792713312
NZL,New Zealand,1999,1,1999.0,1999-Q1,63131.91371214357,11.052981684733098
NZL,New Zealand,1999,2,1999.25,1999-Q2,63986.40141922404,11.066425861940573
NZL,New Zealand,1999,3,1999.5,1999-Q3,64547.54405438576,11.075157348368727
NZL,New Zealand,1999,4,1999.75,1999-Q4,63662.223061723176,11.061346621082839
NZL,New Zealand,2000,1,2000.0,2000-Q1,65594.00640911101,11.091239605043308
NZL,New Zealand,2000,2,2000.25,2000-Q2,65709.8439727892,11.093004025407115
NZL,New Zealand,2000,3,2000.5,2000-Q3,65039.81151055709,11.082754846163327
NZL,New Zealand,2000,4,2000.75,2000-Q4,64009.04522464071,11.066779683990445
NZL,New Zealand,2001,1,2001.0,2001-Q1,63781.991508063016,11.063226164724782
NZL,New Zealand,2001,2,2001.25,2001-Q2,65850.11301056617,11.095136423351674
NZL,New Zealand,2001,3,2001.5,2001-Q3,65536.94249242493,11.09036927014882
NZL,New Zealand,2001,4,2001.75,2001-Q4,64636.02068124207,11.076527130056846
NZL,New Zealand,2002,1,2002.0,2002-Q1,64987.67571138084,11.081952926460286
NZL,New Zealand,2002,2,2002.25,2002-Q2,65703.39322962004,11.092905850469618
NZL,New Zealand,2002,3,2002.5,2002-Q3,66983.11232415441,11.11219581173857
NZL,New Zealand,2002,4,2002.75,2002-Q4,66786.01278914194,11.109248948215617
NZL,New Zealand,2003,1,2003.0,2003-Q1,67342.81982555262,11.117551566289686
NZL,New Zealand,2003,2,2003.25,2003-Q2,67547.2744982791,11.120582994658418
NZL,New Zealand,2003,3,2003.5,2003-Q3,67431.48618270911,11.118867341864046
NZL,New Zealand,2003,4,2003.75,2003-Q4,67309.09997131053,11.117050721518993
NZL,New Zealand,2004,1,2004.0,2004-Q1,69053.59959854989,11.142638287798032
NZL,New Zealand,2004,2,2004.25,2004-Q2,68981.35766166837,11.141591568258125
NZL,New Zealand,2004,3,2004.5,2004-Q3,68167.95160153756,11.129729815519534
NZL,New Zealand,2004,4,2004.75,2004-Q4,66274.52824508781,11.10156091298912
NZL,New Zealand,2005,1,2005.0,2005-Q1,67067.76921638606,11.113458868012625
NZL,New Zealand,2005,2,2005.25,2005-Q2,68812.18232111562,11.139136076867503
NZL,New Zealand,2005,3,2005.5,2005-Q3,68044.1358364023,11.127911830029907
NZL,New Zealand,2005,4,2005.75,2005-Q4,67078.37471173676,11.113616986540109
NZL,New Zealand,2006,1,2006.0,2006-Q1,67646.79274159484,11.122055222890362
NZL,New Zealand,2006,2,2006.25,2006-Q2,67019.55462261292,11.112739715829246
NZL,New Zealand,2006,3,2006.5,2006-Q3,68437.53489090594,11.133676708814283
NZL,New Zealand,2006,4,2006.75,2006-Q4,68031.07613202668,11.127719881706229
NZL,New Zealand,2007,1,2007.0,2007-Q1,68360.5404036167,11.13255104245891
NZL,New Zealand,2007,2,2007.25,2007-Q2,69233.2707073983,11.145236816632348
NZL,New Zealand,2007,3,2007.5,2007-Q3,70105.81785737418,11.15776106326469
NZL,New Zealand,2007,4,2007.75,2007-Q4,69070.06389764343,11.142876687196873
NZL,New Zealand,2008,1,2008.0,2008-Q1,70399.86103610689,11.161946568225249
NZL,New Zealand,2008,2,2008.25,2008-Q2,68597.87663679564,11.136016860418538
NZL,New Zealand,2008,3,2008.5,2008-Q3,68744.23036978587,11.138148090113155
NZL,New Zealand,2008,4,2008.75,2008-Q4,67428.50323609295,11.118823104182738
NZL,New Zealand,2009,1,2009.0,2009-Q1,68682.14180339048,11.137244499781284
NZL,New Zealand,2009,2,2009.25,2009-Q2,69751.62078991522,11.152695936545035
NZL,New Zealand,2009,3,2009.5,2009-Q3,70986.35048004692,11.170242890781774
NZL,New Zealand,2009,4,2009.75,2009-Q4,70862.55818878055,11.168497479782769
NZL,New Zealand,2010,1,2010.0,2010-Q1,71874.07774916077,11.182670946701306
NZL,New Zealand,2010,2,2010.25,2010-Q2,72491.62200175005,11.191226275568805
NZL,New Zealand,2010,3,2010.5,2010-Q3,71033.48862806706,11.170906715639584
NZL,New Zealand,2010,4,2010.75,2010-Q4,69563.96755719789,11.150002004754182
NZL,New Zealand,2011,1,2011.0,2011-Q1,70463.64976808487,11.162852249703356
NZL,New Zealand,2011,2,2011.25,2011-Q2,71188.55302288264,11.173087312324315
NZL,New Zealand,2011,3,2011.5,2011-Q3,72037.00868330659,11.184935275430934
NZL,New Zealand,2011,4,2011.75,2011-Q4,71692.46170521894,11.180140884452646
NZL,New Zealand,2012,1,2012.0,2012-Q1,72081.16642193333,11.185548074475557
NZL,New Zealand,2012,2,2012.25,2012-Q2,72894.13713017493,11.19676349130822
NZL,New Zealand,2012,3,2012.5,2012-Q3,73852.86587757622,11.209830093944225
NZL,New Zealand,2012,4,2012.75,2012-Q4,74830.83736761328,11.222985343277907
NZL,New Zealand,2013,1,2013.0,2013-Q1,74095.86503524876,11.213115007233892
NZL,New Zealand,2013,2,2013.25,2013-Q2,73813.91422192994,11.209302532409755
NZL,New Zealand,2013,3,2013.5,2013-Q3,73568.23783409355,11.205968660404757
NZL,New Zealand,2013,4,2013.75,2013-Q4,72421.26318467702,11.190255225651317
NZL,New Zealand,2014,1,2014.0,2014-Q1,72748.7078465755,11.194766423316901
NZL,New Zealand,2014,2,2014.25,2014-Q2,73206.68473138259,11.201042017246827
NZL,New Zealand,2014,3,2014.5,2014-Q3,73596.0261667664,11.206346310959962
NZL,New Zealand,2014,4,2014.75,2014-Q4,72634.71483636864,11.193198252318258
NZL,New Zealand,2015,1,2015.0,2015-Q1,72936.2452737158,11.197340986121262
NZL,New Zealand,2015,2,2015.25,2015-Q2,73873.86150718917,11.21011434351945
NZL,New Zealand,2015,3,2015.5,2015-Q3,75451.92016948533,11.23125091343459
NZL,New Zealand,2015,4,2015.75,2015-Q4,74313.81083541673,11.216052092778545
NZL,New Zealand,2016,1,2016.0,2016-Q1,74365.51787899966,11.216747644017774
NZL,New Zealand,2016,2,2016.25,2016-Q2,73788.64974368735,11.208960201249502
NZL,New Zealand,2016,3,2016.5,2016-Q3,73827.68772537765,11.209489112659577
NZL,New Zealand,2016,4,2016.75,2016-Q4,72362.916917285,11.189449249880907
NZL,New Zealand,2017,1,2017.0,2017-Q1,72811.03525248053,11.195622805835683
NZL,New Zealand,2017,2,2017.25,2017-Q2,74109.19995466922,11.213294959510925
NZL,New Zealand,2017,3,2017.5,2017-Q3,73592.72300734215,11.20630142764594
NZL,New Zealand,2017,4,2017.75,2017-Q4,73304.64713578994,11.20237928471628
NZL,New Zealand,2018,1,2018.0,2018-Q1,73994.95441265438,11.21175218624892
NZL,New Zealand,2018,2,2018.25,2018-Q2,74616.61691825808,11.220118508280986
NZL,New Zealand,2018,3,2018.5,2018-Q3,74026.6776204189,11.212180815602812
NZL,New Zealand,2018,4,2018.75,2018-Q4,75438.53221009622,11.231073460730153
NZL,New Zealand,2019,1,2019.0,2019-Q1,75852.69458232285,11.236548509291659
NZL,New Zealand,2019,2,2019.25,2019-Q2,75863.74115435297,11.236694130588337
NZL,New Zealand,2019,3,2019.5,2019-Q3,76166.36214500968,11.240675202544141
NZL,New Zealand,2019,4,2019.75,2019-Q4,75778.68712190753,11.235572359559853
NZL,New Zealand,2020,1,2020.0,2020-Q1,74676.86093019432,11.220925563164755
NZL,New Zealand,2020,2,2020.25,2020-Q2,67846.9356704039,11.125009500947675
NZL,New Zealand,2020,3,2020.5,2020-Q3,77966.20843818541,11.264030786651132
NZL,New Zealand,2020,4,2020.75,2020-Q4,77238.99883340379,11.25465977469516
NZL,New Zealand,2021,1,2021.0,2021-Q1,78656.59808112305,11.272846796653957
NZL,New Zealand,2021,2,2021.25,2021-Q2,78952.35036808313,11.27659978957737
NZL,New Zealand,2021,3,2021.5,2021-Q3,74262.67144791938,11.215363701335553
NZL,New Zealand,2021,4,2021.75,2021-Q4,76658.60321596939,11.24711711826202
NZL,New Zealand,2022,1,2022.0,2022-Q1,77138.15840243732,11.253353358032044
NZL,New Zealand,2022,2,2022.25,2022-Q2,78755.18883455721,11.274099444479862
NZL,New Zealand,2022,3,2022.5,2022-Q3,79348.170494927,11.28160066954417
NZL,New Zealand,2022,4,2022.75,2022-Q4,78498.84482329246,11.270839188035376
NZL,New Zealand,2023,1,2023.0,2023-Q1,77650.39951436296,11.259971973629444
NZL,New Zealand,2023,2,2023.25,2023-Q2,77859.78725951278,11.262664888814358
NZL,New Zealand,2023,3,2023.5,2023-Q3,77759.31455943167,11.261373624273347
NZL,New Zealand,2023,4,2023.75,2023-Q4,77160.17881970428,11.253638784535179
NZL,New Zealand,2024,1,2024.0,2024-Q1,77746.97687436496,11.261214946640708
NZL,New Zealand,2024,2,2024.25,2024-Q2,77784.69575379278,11.261699978139822
NZL,New Zealand,2024,3,2024.5,2024-Q3,77350.51419930739,11.256102503675399
NZL,New Zealand,2024,4,2024.75,2024-Q4,77140.87552520003,11.253388581518914
NZL,New Zealand,2025,1,2025.0,2025-Q1,78202.5360607003,11.267057356451284
NZL,New Zealand,2025,2,2025.25,2025-Q2,78354.05450282812,11.268992995045485
NZL,New Zealand,2025,3,2025.5,2025-Q3,79258.67796696755,11.280472186905186
NZL,New Zealand,2025,4,2025.75,2025-Q4,78447.08170851896,11.270179558087735
NZL,New Zealand,2026,1,2026.0,2026-Q1,79528.93297933854,11.283876171280498
PAK,Pakistan,2017,3,2017.5,2017-Q3,5608.333264537497,8.632008853578101
PAK,Pakistan,2017,4,2017.75,2017-Q4,5586.669756480344,8.628138638437086
PAK,Pakistan,2018,1,2018.0,2018-Q1,5843.983763503501,8.673167994547686
PAK,Pakistan,2018,2,2018.25,2018-Q2,5723.227217682636,8.652288124169052
PAK,Pakistan,2018,3,2018.5,2018-Q3,5845.755860427311,8.673471182983766
PAK,Pakistan,2018,4,2018.75,2018-Q4,6265.1811798752815,8.74276278628556
PAK,Pakistan,2019,1,2019.0,2019-Q1,6059.07443276965,8.709312333531962
PAK,Pakistan,2019,2,2019.25,2019-Q2,5838.217062960817,8.672180731771306
PAK,Pakistan,2020,3,2020.5,2020-Q3,6070.081836240499,8.711127366045115
PAK,Pakistan,2020,4,2020.75,2020-Q4,5464.057788498607,8.60594697742065
PAK,Pakistan,2021,1,2021.0,2021-Q1,5905.306282216688,8.683606595570293
PAK,Pakistan,2021,2,2021.25,2021-Q2,5984.573030846698,8.696940275572025
PAK,Pakistan,2025,1,2025.0,2025-Q1,5172.063742688279,8.551027064388167
PAK,Pakistan,2025,2,2025.25,2025-Q2,5337.742434581348,8.582558077504226
PAK,Pakistan,2025,3,2025.5,2025-Q3,5388.049383166104,8.591938702886564
PAK,Pakistan,2025,4,2025.75,2025-Q4,5814.794728271921,8.668160763946531
PER,Peru,2011,1,2011.0,2011-Q1,9460.19043342948,9.154847792226976
PER,Peru,2011,2,2011.25,2011-Q2,9879.215272834512,9.19818836176105
PER,Peru,2011,3,2011.5,2011-Q3,9854.607672750595,9.195694408824885
PER,Peru,2011,4,2011.75,2011-Q4,10028.44790811037,9.213181124027646
PER,Peru,2012,1,2012.0,2012-Q1,9776.207144948126,9.187706870318245
PER,Peru,2012,2,2012.25,2012-Q2,10173.882164002229,9.227579143243908
PER,Peru,2012,3,2012.5,2012-Q3,10225.818834540463,9.232671059322291
PER,Peru,2012,4,2012.75,2012-Q4,10364.062664831345,9.246099588058101
PER,Peru,2013,1,2013.0,2013-Q1,10405.299629624942,9.250070535109412
PER,Peru,2013,2,2013.25,2013-Q2,10933.792770357297,9.299613526500261
PER,Peru,2013,3,2013.5,2013-Q3,10680.774704591506,9.27620064776654
PER,Peru,2013,4,2013.75,2013-Q4,10789.18083574957,9.286299136533273
PER,Peru,2014,1,2014.0,2014-Q1,10755.62482881782,9.28318413660358
PER,Peru,2014,2,2014.25,2014-Q2,11050.802849514776,9.310258360371261
PER,Peru,2014,3,2014.5,2014-Q3,10799.09124087053,9.287217265208136
PER,Peru,2014,4,2014.75,2014-Q4,11003.094149781522,9.305931798570695
PER,Peru,2015,1,2015.0,2015-Q1,11007.885350852766,9.306367145043739
PER,Peru,2015,2,2015.25,2015-Q2,11419.20439123939,9.343051812765506
PER,Peru,2015,3,2015.5,2015-Q3,11015.47794242559,9.30705664843816
PER,Peru,2015,4,2015.75,2015-Q4,11351.031345945068,9.337063886265495
PER,Peru,2016,1,2016.0,2016-Q1,11211.768691751866,9.324719281653733
PER,Peru,2016,2,2016.25,2016-Q2,11694.847151478672,9.366903609371407
PER,Peru,2016,3,2016.5,2016-Q3,11270.461679601382,9.329940571554248
PER,Peru,2016,4,2016.75,2016-Q4,11569.66094939035,9.35614151547056
PER,Peru,2017,1,2017.0,2017-Q1,11293.32712748265,9.331967310583206
PER,Peru,2017,2,2017.25,2017-Q2,11926.530442122092,9.386520646483822
PER,Peru,2017,3,2017.5,2017-Q3,11435.38354831408,9.3444676475047
PER,Peru,2017,4,2017.75,2017-Q4,11702.50580736292,9.36755826942387
PER,Peru,2018,1,2018.0,2018-Q1,11467.772964493452,9.347296029501175
PER,Peru,2018,2,2018.25,2018-Q2,12336.44681160532,9.420313315283796
PER,Peru,2018,3,2018.5,2018-Q3,11667.568603830156,9.36456835771499
PER,Peru,2018,4,2018.75,2018-Q4,12062.772456504175,9.39787933245986
PER,Peru,2019,1,2019.0,2019-Q1,11662.547550529112,9.364137922363074
PER,Peru,2019,2,2019.25,2019-Q2,12238.432947649047,9.412336520717286
PER,Peru,2019,3,2019.5,2019-Q3,11834.67724142227,9.378789250044504
PER,Peru,2019,4,2019.75,2019-Q4,12173.980415400203,9.407056200329084
PER,Peru,2020,1,2020.0,2020-Q1,11441.089293056166,9.34496647832534
PER,Peru,2020,2,2020.25,2020-Q2,14056.864908204983,9.550866160999252
PER,Peru,2020,3,2020.5,2020-Q3,12904.23944262309,9.465311175322839
PER,Peru,2020,4,2020.75,2020-Q4,12655.286394598152,9.445830303667293
PER,Peru,2021,1,2021.0,2021-Q1,12184.995060626334,9.40796056069413
PER,Peru,2021,2,2021.25,2021-Q2,12333.029698522065,9.420036283616447
PER,Peru,2021,3,2021.5,2021-Q3,12240.24158347216,9.412484293083319
PER,Peru,2021,4,2021.75,2021-Q4,12167.443521116567,9.406519099914759
PHL,Philippines,2000,1,2000.0,2000-Q1,5113.4892678448505,8.539637281455335
PHL,Philippines,2000,2,2000.25,2000-Q2,5219.320327955956,8.560122467026806
PHL,Philippines,2000,3,2000.5,2000-Q3,5329.257925201045,8.580967281425966
PHL,Philippines,2000,4,2000.75,2000-Q4,5179.169370010348,8.552399969115712
PHL,Philippines,2001,1,2001.0,2001-Q1,5166.108830495751,8.549875040119089
PHL,Philippines,2001,2,2001.25,2001-Q2,5028.824613305948,8.522941560500373
PHL,Philippines,2001,3,2001.5,2001-Q3,5091.552515461843,8.535338075898474
PHL,Philippines,2001,4,2001.75,2001-Q4,4938.037318201693,8.504723227228066
PHL,Philippines,2002,1,2002.0,2002-Q1,5060.037214287935,8.529129116856826
PHL,Philippines,2002,2,2002.25,2002-Q2,5025.125595686459,8.522205726781387
