STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,1997,2612833000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,1998,2794467000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,1999,2775385000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2000,2750970000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2001,3071682000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2002,3332505000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2003,3823105000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2004,5108791000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2005,5491868000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2006,5463446000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2007,5701445000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2008,5878666000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2009,5799981000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2010,6600053000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2011,6900593000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2012,7515093000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2013,7734876000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2014,7913927000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2015,8163232000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2016,7865220000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2017,7700942000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2018,8104369000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2019,8580450000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2020,8583243000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2021,8752646000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2022,9161258000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2023,9617301000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TCD,B1GQ,Q,XDC,A,2024,9954032000000,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2016,3574379000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2017,3729784000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2018,3915028000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2019,4128960000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2020,4203200000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2021,4447170000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2022,4697200000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2023,4988100000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TGO,B1GQ,Q,XDC,A,2024,5313900000000,0,,,,,,,,,FB,,,O,OL,true,2016,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1990,3373479000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1991,3656940000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1992,3994472000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1993,4341027000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1994,4688180000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1995,5068875000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1996,5355365000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1997,5207900000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1998,4810329000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,1999,5030271000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2000,5254383000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2001,5435356000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2002,5769577000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2003,6125519000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2004,6487081000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2005,6807550000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2006,7155748000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2007,7549329000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2008,7532069000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2009,7788399000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2010,8260167000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2011,8269919000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2012,8688008000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2013,8884550000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2014,9040496000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2015,9343404000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2016,9621193000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2017,10076576000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2018,10476745000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2019,10773323000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2020,10104730000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2021,10063140000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2022,10626690000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2023,11136174000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2024,11448683000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,THA,B1GQ,Q,XDC,A,2025,11896224000000,0,,,,,,,,,L,,,O,OL,true,2002,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1992,106000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1993,94000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1994,74000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1995,65000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1996,62000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1997,63000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1998,66000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,1999,69000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2000,75000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2001,82000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2002,90000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2003,99000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2004,109000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2005,117000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2006,125000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2007,134000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2008,145000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2009,151000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2010,161000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2011,172000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2012,185000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2013,199000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2014,212000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2015,225000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2016,241000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2017,258000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2018,277000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2019,298000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2020,311000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2021,340000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2022,367000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2023,398000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TJK,B1GQ,Q,XDC,A,2024,431000000,0,,,,,,,,,FB,,,O,OL,true,1995,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1992,30464000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1993,27418000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1994,22674000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1995,21042000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1996,19632000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1997,17414000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1998,18580000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,1999,21646000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2000,25669000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2001,30903000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2002,35776000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2003,41892000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2004,48047000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2005,54312000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2006,60269000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2007,66933000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2008,76804000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2009,81514000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2010,95493000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2011,116035000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2012,135616000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2013,149398000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2014,157211000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2015,158528000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2016,164352000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2017,171506000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2018,179797000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2019,188957000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2020,185899000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2021,204170000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2022,210925000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2023,219848000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TKM,B1GQ,Q,XDC,A,2024,226473000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2001,968800000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2002,903900000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2003,884200000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2004,887700000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2005,914300000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2006,876600000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2007,966600000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2008,1076600000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2009,1185900000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2010,1296500000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2011,1373700000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2012,1440500000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2013,1485200000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2014,1551600000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2015,1590000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2016,1638000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2017,1586000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2018,1579000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2019,1961000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2020,2583000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2021,2721000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2022,2163000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2023,1771000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TLS,B1GQ,Q,XDC,A,2024,1610000000,0,,,,,,,,,FB,,,O,OL,true,2015,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2013,896230165.731982,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2014,914069987.058995,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2015,924250387.215394,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2016,985238937.824831,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2017,1016789406.98614,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2018,1022156298.71717,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2019,1019241019.05729,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2020,1037650421.44429,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2021,1027949154.71339,0,,,,,,,,,FB,,,O,OL,true,2017,,F
dataflow,IMF.STA:ANEA(6.0.1),R,TON,B1GQ,Q,XDC,A,2022,1006068799.2707,0,,,,,,,,,FB,,,O,OL,true,2017,,F
