STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2003,141530000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2004,153009000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2005,160806000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2006,168964000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2007,183189000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2008,189783000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2009,192352000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2010,202056000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2011,211271000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2012,216285000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2013,228177000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2014,240990000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2015,251867000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2016,266842000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2017,286507000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2018,302315000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2019,319987000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2020,324358000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2021,352948000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2022,385439000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2023,412531000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2024,427342000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,NZL,B1GQ,V,XDC,A,2025,445423000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,1998,6168991166.218954,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,1999,6856651869.940796,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2000,8558776808.062014,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2001,8538075956.334258,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2002,8868715617.141424,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2003,9510131533.990378,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2004,10911686762.65845,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2005,13652389724.78788,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2006,16371104008.85287,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2007,18571463422.45218,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2008,26839886633.19292,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2009,21322107422.05377,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2010,24990019371.78378,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2011,29797755654.37309,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2012,33608681120.58099,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2013,34580442529.41381,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2014,35642812843.40569,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2015,30264333578.49466,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2016,28887044742.87294,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2017,31089353280.65971,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2018,35184025503.30069,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2019,33859433381.74278,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2020,29187163381.74079,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2021,33576040691.23214,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2022,42238400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2023,40824175240.0382,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2024,41173246870.11346,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,OMN,B1GQ,V,XDC,A,2025,42190025471.559,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2000,5147094961324.63,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2001,5655817907899.25,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2002,6030116987006.26,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2003,6581622987767.13,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2004,7611677902880.17,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2005,8619231796799.2,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2006,9689070773723.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2007,11165234339638.8,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2008,12647136760801.7,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2009,14705697558497,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2010,16507053350271.4,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2011,19731030411379.2,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2012,22344639137167.4,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2013,25042169405187.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2014,27952815352718,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2015,30425879918414.8,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2016,32725050124156.8,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2017,35552819000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2018,39189810000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2019,43798401000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2020,47540409000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2021,55836225000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2022,66657868100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2023,83650830000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2024,105290237000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2025,114039352420000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAK,B1GQ,V,XDC,A,2026,126870133587919,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2018,67316471181.24874,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2019,69778991192.55738,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2020,57059846521.53228,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2021,67396392506.59954,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2022,76479304470.94314,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2023,83812155244.33313,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2024,86523959131.74721,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PAN,B1GQ,V,XDC,A,2025,90462645997.78225,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,1995,120263000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,1996,135606000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,1997,154905000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,1998,162586000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,1999,169859000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2000,180584000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2001,182527000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2002,192691000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2003,204337000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2004,227935000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2005,250749000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2006,290271000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2007,319693000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2008,352719000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2009,363943000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2010,416784000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2011,473049000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2012,508131000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2013,543556000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2014,570041000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2015,604416000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2016,647668000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2017,687989000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2018,731588000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2019,761984000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2020,703915000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2021,878281000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2022,943706000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2023,999447000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2024,1085708000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PER,B1GQ,V,XDC,A,2025,1194448000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1950,6986000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1951,7784000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1952,8793067441.39193,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1953,9325514135.31257,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1954,9655190295.70403,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1955,10291450455.4734,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1956,11246245705.5189,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1957,12274252817.6897,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1958,12970394042.2208,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1959,14147370295.4457,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1960,15144511600.7607,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1961,16505796395.5779,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1962,18469989692.14,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1963,21526969487.2582,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1964,23279228398.4147,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1965,25477447759.9658,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1966,28037169762.4126,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1967,30127008347.0905,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1968,33667722150.5026,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1969,37330022545.1926,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1970,44631663701.3369,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1971,53866040929.1457,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1972,60526235889.8886,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1973,77105740134.9455,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1974,105944355796.013,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1975,122310056946.812,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1976,144200050981.317,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1977,164957962333.306,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1978,189758311665.086,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1979,230314541812.181,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1980,276781890846.977,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1981,319930997290,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1982,360439336290,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1983,419607080319.999,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1984,596647936680,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1985,650540333310,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1986,692852433979.999,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1987,777283056660,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1988,910280135930,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1989,1054528520480,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1990,1227881702440,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1991,1422957514100,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1992,1541524165940,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1993,1682420868730,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1994,1932662420870,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1995,2176583797810,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1996,2481303646190,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1997,2773375100610,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1998,3046222105570,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,1999,3347587190090,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2000,3697556205387.96,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2001,4024398940183.9,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2002,4350559772133.93,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2003,4717808940485.19,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2004,5323904177200.02,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2005,5917282301168.34,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2006,6550417112922.96,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,PHL,B1GQ,V,XDC,A,2007,7198244887764.44,0,,,,,,,,,FB,,,O,OL,true,,,F
