"ref_area","source","indicator","sex","classif1","time","obs_value"
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1999",7907.644
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1999",28068.518
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1999",18270.764
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1999",3717.27
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1999",14553.494
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1999",17705.398
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1999",4190.374
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1999",13515.024
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1998",34858.216
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1998",7658.474
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1998",27199.742
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1998",17706.172
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1998",3603.084
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1998",14103.088
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1998",17152.043
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1998",4055.39
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1998",13096.654
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1997",33953.158
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1997",7433.016
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1997",26520.141
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1997",17224.589
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1997",3488.814
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1997",13735.775
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1997",16728.568
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1997",3944.202
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1997",12784.366
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1996",33363.912
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1996",7225.377
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1996",26138.535
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1996",16862.962
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1996",3366.556
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1996",13496.406
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1996",16500.951
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1996",3858.822
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1996",12642.129
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1995",32591.059
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1995",6975.951
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1995",25615.108
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1995",16404.555
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1995",3223.952
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1995",13180.603
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1995",16186.504
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1995",3751.999
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1995",12434.505
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1994",31314.893
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1994",6723.272
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1994",24591.621
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1994",15758.006
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1994",3107.261
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1994",12650.744
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1994",15556.887
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1994",3616.01
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1994",11940.877
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1993",30072.208
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1993",6515.261
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1993",23556.947
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1993",15154.638
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1993",3021.94
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1993",12132.698
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1993",14917.569
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1993",3493.321
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1993",11424.249
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1992",29186.436
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1992",6322.99
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1992",22863.446
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1992",14702.153
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1992",2935.28
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1992",11766.873
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1992",14484.283
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1992",3387.71
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1992",11096.573
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1991",28278.937
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1991",6124.095
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1991",22154.841
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1991",14236.725
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1991",2844.12
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1991",11392.605
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1991",14042.212
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1991",3279.976
"X17","XA:8392","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1991",10762.237
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2027",222470.876
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2027",56739.083
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2027",165731.793
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2027",118895.26
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2027",30021.95
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2027",88873.31
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2027",103575.616
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2027",26717.133
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2027",76858.483
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2026",215844.895
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2026",55561.441
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2026",160283.454
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2026",115387.826
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2026",29399.421
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2026",85988.405
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2026",100457.069
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2026",26162.02
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2026",74295.049
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2025",209235.644
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2025",54292.586
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2025",154943.057
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2025",111918.619
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2025",28738.598
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2025",83180.021
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2025",97317.024
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2025",25553.988
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2025",71763.036
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2024",202815.594
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2024",53021.49
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2024",149794.104
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2024",108559.887
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2024",28087.149
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2024",80472.738
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2024",94255.707
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2024",24934.341
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2024",69321.366
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2023",196465.905
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2023",51739.91
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2023",144725.995
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2023",105183.985
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2023",27442.506
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2023",77741.479
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2023",91281.92
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2023",24297.404
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2023",66984.516
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2022",189159.065
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2022",50063.79
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2022",139095.275
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2022",101423.199
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2022",26618.061
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2022",74805.138
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2022",87735.866
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2022",23445.729
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2022",64290.137
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2021",182017.734
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2021",48726.404
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2021",133291.331
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2021",97595.353
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2021",25920.69
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2021",71674.663
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2021",84422.382
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2021",22805.714
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2021",61616.668
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2020",177141.679
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2020",47554.522
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2020",129587.156
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2020",94731.588
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2020",25397.754
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2020",69333.834
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2020",82410.09
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2020",22156.768
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2020",60253.322
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2019",173917.691
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2019",46748.643
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2019",127169.048
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2019",92547.137
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2019",24683.018
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2019",67864.119
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2019",81370.554
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2019",22065.625
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2019",59304.929
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2018",169628.817
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2018",46290.144
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2018",123338.673
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2018",89911.815
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2018",24357.723
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2018",65554.092
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2018",79717.002
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2018",21932.421
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2018",57784.581
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2017",165400.177
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2017",45898.076
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2017",119502.101
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2017",87346.982
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2017",24073.611
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2017",63273.371
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2017",78053.195
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2017",21824.465
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2017",56228.73
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2016",162622.113
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2016",45709.691
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2016",116912.421
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2016",85517.171
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2016",23904.433
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2016",61612.738
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2016",77104.942
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2016",21805.259
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2016",55299.683
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2015",159026.046
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2015",45216.122
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2015",113809.925
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2015",83373.634
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2015",23594.286
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2015",59779.348
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2015",75652.413
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2015",21621.836
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2015",54030.576
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2014",155553.918
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2014",44736.195
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2014",110817.724
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2014",81294.722
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2014",23276.078
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2014",58018.643
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2014",74259.197
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2014",21460.116
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2014",52799.08
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2013",153121.165
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2013",45212.134
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2013",107909.031
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2013",79841.433
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2013",23459.69
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2013",56381.743
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2013",73279.733
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2013",21752.444
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2013",51527.288
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2012",145792.868
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2012",42363.482
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2012",103429.385
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2012",76175.161
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2012",22014.455
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2012",54160.706
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2012",69617.707
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2012",20349.027
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2012",49268.679
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2011",142720.582
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2011",42246.02
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2011",100474.562
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2011",74281.651
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2011",21928.386
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2011",52353.265
"X18","XA:8375","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2011",68438.931
