country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,y_us
AUS,Australia,AUS,1989,1,1989.0,1989-Q1,1989q1,0.0193255374693261,0.030257970870134265,-3.9765858436399935
AUS,Australia,AUS,1989,2,1989.25,1989-Q2,1989q2,0.0195031418239887,0.03481101833358391,-3.971990725545413
AUS,Australia,AUS,1989,3,1989.5,1989-Q3,1989q3,0.0194680084316173,0.02925671009279185,-3.968239464002454
AUS,Australia,AUS,1989,4,1989.75,1989-Q4,1989q4,0.0192596403636453,0.01868937496623646,-3.9684329204606597
AUS,Australia,AUS,1990,1,1990.0,1990-Q1,1990q1,0.0193564528676383,0.027779257272325886,-3.9725086908395837
AUS,Australia,AUS,1990,2,1990.25,1990-Q2,1990q2,0.019291528294647,0.01616063074198415,-3.964249858643245
AUS,Australia,AUS,1990,3,1990.5,1990-Q3,1990q3,0.0192170418690114,0.009459925168200378,-3.961417721453844
AUS,Australia,AUS,1990,4,1990.75,1990-Q4,1990q4,0.0194480558676226,0.027202020566031493,-3.9672101898717407
AUS,Australia,AUS,1991,1,1991.0,1991-Q1,1991q1,0.0194108820498758,0.024047897839503563,-3.9659693376090432
AUS,Australia,AUS,1991,2,1991.25,1991-Q2,1991q2,0.0194949793394556,0.021077727255610856,-3.9586760435905863
AUS,Australia,AUS,1991,3,1991.5,1991-Q3,1991q3,0.0197342664471302,0.028105720172188153,-3.953504460878292
AUS,Australia,AUS,1991,4,1991.75,1991-Q4,1991q4,0.0197903748009257,0.02750536362562883,-3.950064944267845
AUS,Australia,AUS,1992,1,1992.0,1992-Q1,1992q1,0.0198908437077688,0.022238236427863267,-3.939734004752525
AUS,Australia,AUS,1992,2,1992.25,1992-Q2,1992q2,0.02004705900294,0.023290374158012828,-3.9329631932917333
AUS,Australia,AUS,1992,3,1992.5,1992-Q3,1992q3,0.0201826792348884,0.023406530791232782,-3.92633703681781
AUS,Australia,AUS,1992,4,1992.75,1992-Q4,1992q4,0.0207297342579578,0.04090926476782997,-3.917095436585709
AUS,Australia,AUS,1993,1,1993.0,1993-Q1,1993q1,0.0208471910722605,0.04796029558540482,-3.9184963561532795
AUS,Australia,AUS,1993,2,1993.25,1993-Q2,1993q2,0.0210013268778452,0.054962862628004316,-3.9181325212234897
AUS,Australia,AUS,1993,3,1993.5,1993-Q3,1993q3,0.020904876624626,0.05119606706911073,-3.9189688829761833
AUS,Australia,AUS,1993,4,1993.75,1993-Q4,1993q4,0.0210534805398131,0.05034261383189609,-3.9110320000444263
AUS,Australia,AUS,1994,1,1994.0,1994-Q1,1994q1,0.0212700406709781,0.05661305683503759,-3.907068794478126
AUS,Australia,AUS,1994,2,1994.25,1994-Q2,1994q2,0.0213272676178975,0.050940503882632715,-3.898709359013817
AUS,Australia,AUS,1994,3,1994.5,1994-Q3,1994q3,0.0212341971389521,0.04764466849314797,-3.8997869928094486
AUS,Australia,AUS,1994,4,1994.75,1994-Q4,1994q4,0.0213301456393632,0.05096051787276101,-3.898594436482938
AUS,Australia,AUS,1995,1,1995.0,1995-Q1,1995q1,0.0211037300069941,0.038258821520333886,-3.896564298061107
AUS,Australia,AUS,1995,2,1995.25,1995-Q2,1995q2,0.0209381681748671,0.02673869615259905,-3.892920253229181
AUS,Australia,AUS,1995,3,1995.5,1995-Q3,1995q3,0.0213240746811208,0.038621488006795435,-3.8865400658247964
AUS,Australia,AUS,1995,4,1995.75,1995-Q4,1995q4,0.0212128002511488,0.028505645682513236,-3.881656139760222
AUS,Australia,AUS,1996,1,1996.0,1996-Q1,1996q1,0.0214928755826858,0.0366190789969254,-3.8766528460072065
AUS,Australia,AUS,1996,2,1996.25,1996-Q2,1996q2,0.0216168488119298,0.032622747881453584,-3.866904978655335
AUS,Australia,AUS,1996,3,1996.5,1996-Q3,1996q3,0.0217229101272019,0.03543239221132222,-3.864820201345753
AUS,Australia,AUS,1996,4,1996.75,1996-Q4,1996q4,0.0219356954641899,0.03941449621382542,-3.859054535395882
AUS,Australia,AUS,1997,1,1997.0,1997-Q1,1997q1,0.0220031947717244,0.04153690086864881,-3.858104520138859
AUS,Australia,AUS,1997,2,1997.25,1997-Q2,1997q2,0.0226660170467874,0.060746287106302255,-3.8476348096916952
AUS,Australia,AUS,1997,3,1997.5,1997-Q3,1997q3,0.0226584815666813,0.05361461115708055,-3.8408356461984763
AUS,Australia,AUS,1997,4,1997.75,1997-Q4,1997q4,0.0227982368299295,0.055513695440072564,-3.8365857734727253
AUS,Australia,AUS,1998,1,1998.0,1998-Q1,1998q1,0.0228551235258766,0.0489676511294852,-3.8275476135787225
AUS,Australia,AUS,1998,2,1998.25,1998-Q2,1998q2,0.0229738259049592,0.047724936356523084,-3.8211246515601
AUS,Australia,AUS,1998,3,1998.5,1998-Q3,1998q3,0.0232881385369319,0.052482739431463976,-3.8122938631331165
AUS,Australia,AUS,1998,4,1998.75,1998-Q4,1998q4,0.0235616179721945,0.05331160614800323,-3.8014478541633805
AUS,Australia,AUS,1999,1,1999.0,1999-Q1,1999q1,0.0236493905268127,0.05193681352431856,-3.7963547484370403
AUS,Australia,AUS,1999,2,1999.25,1999-Q2,1999q2,0.023652734590628,0.045595507438421556,-3.7898720506562644
AUS,Australia,AUS,1999,3,1999.5,1999-Q3,1999q3,0.0237757208568193,0.04166515856832165,-3.7807555096283063
AUS,Australia,AUS,1999,4,1999.75,1999-Q4,1999q4,0.0239652899302605,0.03811531740470686,-3.76926406577789
AUS,Australia,AUS,2000,1,2000.0,2000-Q1,2000q1,0.0239856328908301,0.05163159903641645,-3.781931856469562
AUS,Australia,AUS,2000,2,2000.25,2000-Q2,2000q2,0.0239594505448817,0.03506527479697841,-3.766457712978382
AUS,Australia,AUS,2000,3,2000.5,2000-Q3,2000q3,0.0237508650798599,0.02449566851849916,-3.764631993268185
AUS,Australia,AUS,2000,4,2000.75,2000-Q4,2000q4,0.0237846077313536,0.02491863642749559,-3.763635277931574
AUS,Australia,AUS,2001,1,2001.0,2001-Q1,2001q1,0.0239707887674686,0.03713573413646376,-3.768055058769466
AUS,Australia,AUS,2001,2,2001.25,2001-Q2,2001q2,0.0240302918276669,0.02935657914695211,-3.7577966641487146
AUS,Australia,AUS,2001,3,2001.5,2001-Q3,2001q3,0.0242401485089854,0.03986968692492576,-3.7596146781164084
AUS,Australia,AUS,2001,4,2001.75,2001-Q4,2001q4,0.0244670673723315,0.043359031034658546,-3.753786285582818
AUS,Australia,AUS,2002,1,2002.0,2002-Q1,2002q1,0.0244937505393302,0.034011707486997445,-3.7433489814842353
AUS,Australia,AUS,2002,2,2002.25,2002-Q2,2002q2,0.0248527692496125,0.04463262478836638,-3.73941871882049
AUS,Australia,AUS,2002,3,2002.5,2002-Q3,2002q3,0.02472532532254,0.038847179289305256,-3.738774423213636
AUS,Australia,AUS,2002,4,2002.75,2002-Q4,2002q4,0.02472940006531,0.03713667308497515,-3.7368991302170524
AUS,Australia,AUS,2003,1,2003.0,2003-Q1,2003q1,0.0245329409902093,0.02911482720210401,-3.736853361492301
AUS,Australia,AUS,2003,2,2003.25,2003-Q2,2003q2,0.0246766006593021,0.02758464474631861,-3.72948447083496
AUS,Australia,AUS,2003,3,2003.5,2003-Q3,2003q3,0.0250337241012422,0.024682326268352206,-3.7122137253671927
AUS,Australia,AUS,2003,4,2003.75,2003-Q4,2003q4,0.0253041014578487,0.029476693914136654,-3.7062654773432384
AUS,Australia,AUS,2004,1,2004.0,2004-Q1,2004q1,0.0254097201641182,0.029495788470615292,-3.7021192830062644
AUS,Australia,AUS,2004,2,2004.25,2004-Q2,2004q2,0.025476673532841,0.027060807989579327,-3.697052816876722
AUS,Australia,AUS,2004,3,2004.5,2004-Q3,2004q3,0.0255537209589415,0.025522514129602936,-3.692494852664845
AUS,Australia,AUS,2004,4,2004.75,2004-Q4,2004q4,0.0254467628183984,0.014667228175644809,-3.685833969956932
AUS,Australia,AUS,2005,1,2005.0,2005-Q1,2005q1,0.0253728564238948,0.003521271812097826,-3.6775965929061973
AUS,Australia,AUS,2005,2,2005.25,2005-Q2,2005q2,0.0252751893158096,0.0022868843885035517,-3.6802189082524106
AUS,Australia,AUS,2005,3,2005.5,2005-Q3,2005q3,0.0253892949563902,0.00492624663866259,-3.678353898844701
AUS,Australia,AUS,2005,4,2005.75,2005-Q4,2005q4,0.0255185919446512,0.006522575207204895,-3.6748705718175594
AUS,Australia,AUS,2006,1,2006.0,2006-Q1,2006q1,0.0254338027679802,-0.004816212538453879,-3.666859959535092
AUS,Australia,AUS,2006,2,2006.25,2006-Q2,2006q2,0.0253007016093915,-0.008010123591463358,-3.668913028445211
AUS,Australia,AUS,2006,3,2006.5,2006-Q3,2006q3,0.025403654820474,-0.0014526846604829835,-3.671409540078576
AUS,Australia,AUS,2006,4,2006.75,2006-Q4,2006q4,0.0255876299923855,0.0038989251731553765,-3.669545172872611
AUS,Australia,AUS,2007,1,2007.0,2007-Q1,2007q1,0.0257707551423582,0.01101930947305707,-3.66953426106316
AUS,Australia,AUS,2007,2,2007.25,2007-Q2,2007q2,0.0257044727516605,0.0011884431298065934,-3.662278708323865
AUS,Australia,AUS,2007,3,2007.5,2007-Q3,2007q3,0.0258124004297874,0.0003850480852554128,-3.6572853137952315
AUS,Australia,AUS,2007,4,2007.75,2007-Q4,2007q4,0.0257201364040345,-0.007266860337080683,-3.6532142158668974
AUS,Australia,AUS,2008,1,2008.0,2008-Q1,2008q1,0.0257671681150844,-0.0023110307200009395,-3.6563431203974743
AUS,Australia,AUS,2008,2,2008.25,2008-Q2,2008q2,0.0257167980050249,-0.011553241801019798,-3.6490576399231607
AUS,Australia,AUS,2008,3,2008.5,2008-Q3,2008q3,0.0257468411570913,-0.009786576689687632,-3.6496567562187323
AUS,Australia,AUS,2008,4,2008.75,2008-Q4,2008q4,0.0255924907054692,-0.0011505562775182554,-3.664305746066904
AUS,Australia,AUS,2009,1,2009.0,2009-Q1,2009q1,0.0258624096782292,0.0017114283396457708,-3.6566761566398176
AUS,Australia,AUS,2009,2,2009.25,2009-Q2,2009q2,0.0260405372088335,0.0020362810522311925,-3.6501371127672626
AUS,Australia,AUS,2009,3,2009.5,2009-Q3,2009q3,0.0260811597329723,-0.006643554761010417,-3.639898519862544
AUS,Australia,AUS,2009,4,2009.75,2009-Q4,2009q4,0.0261485215438592,-0.02065176705026328,-3.623310860538972
AUS,Australia,AUS,2010,1,2010.0,2010-Q1,2010q1,0.0261248601564608,-0.02604229421807913,-3.618825627356154
AUS,Australia,AUS,2010,2,2010.25,2010-Q2,2010q2,0.0261792914592029,-0.029500002483920262,-3.613286580584275
AUS,Australia,AUS,2010,3,2010.5,2010-Q3,2010q3,0.0261346375335842,-0.037871021894640755,-3.6066227140226434
AUS,Australia,AUS,2010,4,2010.75,2010-Q4,2010q4,0.0261266072242298,-0.04320579390867074,-3.601595256136121
AUS,Australia,AUS,2011,1,2011.0,2011-Q1,2011q1,0.025979837036889,-0.04607171835711643,-3.6043628220393074
AUS,Australia,AUS,2011,2,2011.25,2011-Q2,2011q2,0.0262824048078427,-0.04052657529401271,-3.5983290071104945
AUS,Australia,AUS,2011,3,2011.5,2011-Q3,2011q3,0.0265542301710641,-0.027146506871007503,-3.601419708637625
AUS,Australia,AUS,2011,4,2011.75,2011-Q4,2011q4,0.0267842061535965,-0.022836883674248742,-3.5971060041369074
AUS,Australia,AUS,2012,1,2012.0,2012-Q1,2012q1,0.0269914938876429,-0.01699239279715803,-3.5952411110149645
AUS,Australia,AUS,2012,2,2012.25,2012-Q2,2012q2,0.0270500472447381,-0.016557269679332798,-3.5935092574411143
AUS,Australia,AUS,2012,3,2012.5,2012-Q3,2012q3,0.0271466484598184,-0.011536662044317136,-3.594965023488431
AUS,Australia,AUS,2012,4,2012.75,2012-Q4,2012q4,0.0271825703592114,-0.004838148840482059,-3.6003411578541926
AUS,Australia,AUS,2013,1,2013.0,2013-Q1,2013q1,0.0272649919519514,-0.013635712956198809,-3.5885160328267065
AUS,Australia,AUS,2013,2,2013.25,2013-Q2,2013q2,0.0272858302111062,-0.011304352003666196,-3.590083399421607
AUS,Australia,AUS,2013,3,2013.5,2013-Q3,2013q3,0.0274963839916802,-0.008306998960799561,-3.5853937752061684
AUS,Australia,AUS,2013,4,2013.75,2013-Q4,2013q4,0.0277342537721716,-0.007902739766148414,-3.5771842917072565
AUS,Australia,AUS,2014,1,2014.0,2014-Q1,2014q1,0.0278995410925804,0.006914303227293583,-3.586059341811995
AUS,Australia,AUS,2014,2,2014.25,2014-Q2,2014q2,0.0279298278064043,-0.00016631955632240292,-3.57789374467197
AUS,Australia,AUS,2014,3,2014.5,2014-Q3,2014q3,0.027952149668338,-0.0065605022298402815,-3.5707006688980423
AUS,Australia,AUS,2014,4,2014.75,2014-Q4,2014q4,0.0279973644145397,-0.0034498737774457666,-3.572195027511964
AUS,Australia,AUS,2015,1,2015.0,2015-Q1,2015q1,0.028066732538108,-0.006758001511444789,-3.566412297929807
AUS,Australia,AUS,2015,2,2015.25,2015-Q2,2015q2,0.0279833639272358,-0.011646097326754923,-3.564498993510398
AUS,Australia,AUS,2015,3,2015.5,2015-Q3,2015q3,0.0281520747502613,-0.007573507726420292,-3.562560716001918
AUS,Australia,AUS,2015,4,2015.75,2015-Q4,2015q4,0.0279753221788399,-0.010796262107707122,-3.565636246072877
AUS,Australia,AUS,2016,1,2016.0,2016-Q1,2016q1,0.0281737757282413,-0.0020337775129801727,-3.5673298949011962
AUS,Australia,AUS,2016,2,2016.25,2016-Q2,2016q2,0.0283062533564971,0.0011147948703298383,-3.5657873269521367
AUS,Australia,AUS,2016,3,2016.5,2016-Q3,2016q3,0.0282906511956884,-0.0021998530717093345,-3.5630240222797473
AUS,Australia,AUS,2016,4,2016.75,2016-Q4,2016q4,0.0285164735697291,0.0026294311984385033,-3.559902769904685
AUS,Australia,AUS,2017,1,2017.0,2017-Q1,2017q1,0.0285199649675758,0.0003332857112323673,-3.557484197493898
AUS,Australia,AUS,2017,2,2017.25,2017-Q2,2017q2,0.028377053523622,-0.005550354043978523,-3.556624080878691
AUS,Australia,AUS,2017,3,2017.5,2017-Q3,2017q3,0.0284003843678403,-0.00856632957314396,-3.5527862702545336
AUS,Australia,AUS,2017,4,2017.75,2017-Q4,2017q4,0.0282935833596946,-0.023147413972869568,-3.541972822475212
AUS,Australia,AUS,2018,1,2018.0,2018-Q1,2018q1,0.028351603599846,-0.022335586772113558,-3.5407360992675003
AUS,Australia,AUS,2018,2,2018.25,2018-Q2,2018q2,0.0284331006430027,-0.020164192087887223,-3.5400371048144135
AUS,Australia,AUS,2018,3,2018.5,2018-Q3,2018q3,0.0283855650110995,-0.026582328242058306,-3.535292209045125
AUS,Australia,AUS,2018,4,2018.75,2018-Q4,2018q4,0.0282592319130066,-0.027999383398080724,-3.5383356979961684
AUS,Australia,AUS,2019,1,2019.0,2019-Q1,2019q1,0.0283198443926203,-0.03082399623959997,-3.5333685085429787
AUS,Australia,AUS,2019,2,2019.25,2019-Q2,2019q2,0.0282215820653099,-0.041000824618151466,-3.526667447664165
AUS,Australia,AUS,2019,3,2019.5,2019-Q3,2019q3,0.0282177319388372,-0.04756435931234382,-3.520240347175335
AUS,Australia,AUS,2019,4,2019.75,2019-Q4,2019q4,0.0283330104794173,-0.045712781198053776,-3.5180149248708936
AUS,Australia,AUS,2020,1,2020.0,2020-Q1,2020q1,0.028172915031801,-0.04432273227007233,-3.525071490170335
AUS,Australia,AUS,2020,2,2020.25,2020-Q2,2020q2,0.027766686213171,-0.11157758500731996,-3.4723407295146393
AUS,Australia,AUS,2020,3,2020.5,2020-Q3,2020q3,0.028106629526372,-0.11453366941041354,-3.4572161348528248
AUS,Australia,AUS,2020,4,2020.75,2020-Q4,2020q4,0.0285066596432571,-0.08677009165522609,-3.4708474556560525
AUS,Australia,AUS,2021,1,2021.0,2021-Q1,2021q1,0.0287807125527666,-0.08889538465642355,-3.4591544345639957
AUS,Australia,AUS,2021,2,2021.25,2021-Q2,2021q2,0.0287379664609161,-0.09809912244459795,-3.451437034795159
AUS,Australia,AUS,2021,3,2021.5,2021-Q3,2021q3,0.0283761308797547,-0.10757851983059519,-3.454628429351039
AUS,Australia,AUS,2021,4,2021.75,2021-Q4,2021q4,0.0291994977391276,-0.08261436606461414,-3.450989404506029
AUS,Australia,AUS,2022,1,2022.0,2022-Q1,2022q1,0.0288119367544695,-0.07968569979413243,-3.4672798072740325
AUS,Australia,AUS,2022,2,2022.25,2022-Q2,2022q2,0.0287718315789685,-0.07824936806457972,-3.470109072573105
AUS,Australia,AUS,2022,3,2022.5,2022-Q3,2022q3,0.0286140464393357,-0.0881255278613664,-3.465732019619404
AUS,Australia,AUS,2022,4,2022.75,2022-Q4,2022q4,0.02863700631804,-0.09294977365380896,-3.460105696700712
AUS,Australia,AUS,2023,1,2023.0,2023-Q1,2023q1,0.0285711657053672,-0.09349283867542901,-3.4618644231684557
AUS,Australia,AUS,2023,2,2023.25,2023-Q2,2023q2,0.0284523947680687,-0.09970824639712461,-3.4598147009305986
AUS,Australia,AUS,2023,3,2023.5,2023-Q3,2023q3,0.0283590484571702,-0.11134915549941882,-3.451459974667641
AUS,Australia,AUS,2023,4,2023.75,2023-Q4,2023q4,0.0281571072198568,-0.12705743645914414,-3.442898043077472
AUS,Australia,AUS,2024,1,2024.0,2024-Q1,2024q1,0.0282368591827909,-0.12887982890597982,-3.4382472623760774
AUS,Australia,AUS,2024,2,2024.25,2024-Q2,2024q2,0.0280444939606218,-0.14286075541366916,-3.4311022046068733
AUS,Australia,AUS,2024,3,2024.5,2024-Q3,2024q3,0.0278898611234456,-0.15461922341183332,-3.424872833382328
AUS,Australia,AUS,2024,4,2024.75,2024-Q4,2024q4,0.0278782620346884,-0.16076161740211292,-3.4191464149805246
AUS,Australia,AUS,2025,1,2025.0,2025-Q1,2025q1,0.0279473159426917,-0.14466542234330593,-3.43276869232189
AUS,Australia,AUS,2025,2,2025.25,2025-Q2,2025q2,0.0280770845270288,-0.14863647789620238,-3.4241650547037747
AUS,Australia,AUS,2025,3,2025.5,2025-Q3,2025q3,0.0281901670092186,-0.15543635040540194,-3.413345699054691
AUS,Australia,AUS,2025,4,2025.75,2025-Q4,2025q4,0.0283941331866567,-0.14821588563070032,-3.41335684745906
AUS,Australia,AUS,2026,1,2026.0,2026-Q1,2026q1,0.0282588667440694,-0.16344410302502332,-3.4029039005639166
AUT,Austria,AUT,1995,1,1995.0,1995-Q1,1995q1,0.0192901597173477,-0.05159587423737433,-3.896564298061107
AUT,Austria,AUT,1995,2,1995.25,1995-Q2,1995q2,0.0196797409394384,-0.035245297861913105,-3.892920253229181
AUT,Austria,AUT,1995,3,1995.5,1995-Q3,1995q3,0.0197909206898473,-0.035991931641333075,-3.8865400658247964
AUT,Austria,AUT,1995,4,1995.75,1995-Q4,1995q4,0.019956060324853,-0.032566266334678406,-3.881656139760222
AUT,Austria,AUT,1996,1,1996.0,1996-Q1,1996q1,0.0201550298817656,-0.027648553808756304,-3.8766528460072065
AUT,Austria,AUT,1996,2,1996.25,1996-Q2,1996q2,0.0204006184225164,-0.025285085106881322,-3.866904978655335
AUT,Austria,AUT,1996,3,1996.5,1996-Q3,1996q3,0.0205436588407907,-0.020382756536642344,-3.864820201345753
AUT,Austria,AUT,1996,4,1996.75,1996-Q4,1996q4,0.0205183427758294,-0.02738148795688744,-3.859054535395882
AUT,Austria,AUT,1997,1,1997.0,1997-Q1,1997q1,0.0207656745251578,-0.016349398533858306,-3.858104520138859
AUT,Austria,AUT,1997,2,1997.25,1997-Q2,1997q2,0.0208122133179225,-0.024580476158882814,-3.8476348096916952
AUT,Austria,AUT,1997,3,1997.5,1997-Q3,1997q3,0.0209687835239965,-0.023884799853090666,-3.8408356461984763
AUT,Austria,AUT,1997,4,1997.75,1997-Q4,1997q4,0.0211311701851292,-0.020420295143736222,-3.8365857734727253
AUT,Austria,AUT,1998,1,1998.0,1998-Q1,1998q1,0.0212635722992251,-0.023212277478626753,-3.8275476135787225
AUT,Austria,AUT,1998,2,1998.25,1998-Q2,1998q2,0.0215702374778235,-0.015316157446737755,-3.8211246515601
AUT,Austria,AUT,1998,3,1998.5,1998-Q3,1998q3,0.0215571998700984,-0.024751554397853148,-3.8122938631331165
AUT,Austria,AUT,1998,4,1998.75,1998-Q4,1998q4,0.0217204159086013,-0.028054781289886144,-3.8014478541633805
AUT,Austria,AUT,1999,1,1999.0,1999-Q1,1999q1,0.0215590546652225,-0.040604632162139165,-3.7963547484370403
AUT,Austria,AUT,1999,2,1999.25,1999-Q2,1999q2,0.0217658284274631,-0.03754199167688199,-3.7898720506562644
AUT,Austria,AUT,1999,3,1999.5,1999-Q3,1999q3,0.0220707126072638,-0.032748261103330734,-3.7807555096283063
AUT,Austria,AUT,1999,4,1999.75,1999-Q4,1999q4,0.0222940225263094,-0.03417261881706013,-3.76926406577789
AUT,Austria,AUT,2000,1,2000.0,2000-Q1,2000q1,0.0222393707643412,-0.02395924650071679,-3.781931856469562
AUT,Austria,AUT,2000,2,2000.25,2000-Q2,2000q2,0.0224460083616879,-0.030184768885127777,-3.766457712978382
AUT,Austria,AUT,2000,3,2000.5,2000-Q3,2000q3,0.0227304500374967,-0.019417848771561275,-3.764631993268185
AUT,Austria,AUT,2000,4,2000.75,2000-Q4,2000q4,0.0228000184150189,-0.017358657414226375,-3.763635277931574
AUT,Austria,AUT,2001,1,2001.0,2001-Q1,2001q1,0.0227734620818933,-0.014104305937525652,-3.768055058769466
AUT,Austria,AUT,2001,2,2001.25,2001-Q2,2001q2,0.0226166633850507,-0.03127166231790701,-3.7577966641487146
AUT,Austria,AUT,2001,3,2001.5,2001-Q3,2001q3,0.0227171235145839,-0.025021620900165686,-3.7596146781164084
AUT,Austria,AUT,2001,4,2001.75,2001-Q4,2001q4,0.0226494223745329,-0.03383464402359149,-3.753786285582818
AUT,Austria,AUT,2002,1,2002.0,2002-Q1,2002q1,0.0232677874718544,-0.017336405415185663,-3.7433489814842353
AUT,Austria,AUT,2002,2,2002.25,2002-Q2,2002q2,0.0232561887006032,-0.021765282876966108,-3.73941871882049
AUT,Austria,AUT,2002,3,2002.5,2002-Q3,2002q3,0.0232100370082844,-0.024396040986037537,-3.738774423213636
AUT,Austria,AUT,2002,4,2002.75,2002-Q4,2002q4,0.0229647529100756,-0.036895590458422056,-3.7368991302170524
AUT,Austria,AUT,2003,1,2003.0,2003-Q1,2003q1,0.0228181591887613,-0.04334524288450714,-3.736853361492301
AUT,Austria,AUT,2003,2,2003.25,2003-Q2,2003q2,0.0228717108599908,-0.04836999486539728,-3.72948447083496
AUT,Austria,AUT,2003,3,2003.5,2003-Q3,2003q3,0.023017911009789,-0.059268901190072665,-3.7122137253671927
AUT,Austria,AUT,2003,4,2003.75,2003-Q4,2003q4,0.0230319551491597,-0.06460719565812978,-3.7062654773432384
AUT,Austria,AUT,2004,1,2004.0,2004-Q1,2004q1,0.0241121884800226,-0.022918537266669148,-3.7021192830062644
AUT,Austria,AUT,2004,2,2004.25,2004-Q2,2004q2,0.0241530415484968,-0.026292145899982966,-3.697052816876722
AUT,Austria,AUT,2004,3,2004.5,2004-Q3,2004q3,0.0243098963578021,-0.02437690135490511,-3.692494852664845
AUT,Austria,AUT,2004,4,2004.75,2004-Q4,2004q4,0.0242897308951057,-0.031867644907171755,-3.685833969956932
AUT,Austria,AUT,2005,1,2005.0,2005-Q1,2005q1,0.0242775668907274,-0.040605935337369115,-3.6775965929061973
AUT,Austria,AUT,2005,2,2005.25,2005-Q2,2005q2,0.0243810628842999,-0.03372965106004955,-3.6802189082524106
AUT,Austria,AUT,2005,3,2005.5,2005-Q3,2005q3,0.024197429182582,-0.043154984742538094,-3.678353898844701
AUT,Austria,AUT,2005,4,2005.75,2005-Q4,2005q4,0.0244558388808558,-0.0360157107210779,-3.6748705718175594
AUT,Austria,AUT,2006,1,2006.0,2006-Q1,2006q1,0.0246533408530781,-0.03598289657688447,-3.666859959535092
AUT,Austria,AUT,2006,2,2006.25,2006-Q2,2006q2,0.0245643310479356,-0.03754681720505815,-3.668913028445211
AUT,Austria,AUT,2006,3,2006.5,2006-Q3,2006q3,0.0245346714790704,-0.03625845934046179,-3.671409540078576
AUT,Austria,AUT,2006,4,2006.75,2006-Q4,2006q4,0.0248362894716215,-0.0259042373510181,-3.669545172872611
AUT,Austria,AUT,2007,1,2007.0,2007-Q1,2007q1,0.0249021704313363,-0.023266052329922182,-3.66953426106316
AUT,Austria,AUT,2007,2,2007.25,2007-Q2,2007q2,0.0250165034787739,-0.025940824435119136,-3.662278708323865
AUT,Austria,AUT,2007,3,2007.5,2007-Q3,2007q3,0.024915602633025,-0.03497574618735255,-3.6572853137952315
AUT,Austria,AUT,2007,4,2007.75,2007-Q4,2007q4,0.0248720838906849,-0.040795017467848194,-3.6532142158668974
AUT,Austria,AUT,2008,1,2008.0,2008-Q1,2008q1,0.0252082312943746,-0.02424157873642141,-3.6563431203974743
