country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y
BGR,Bulgaria,BGR,2025,1,2025.0,2025-Q1,2025q1,0.00607279584788,-5.103936178986096
BGR,Bulgaria,BGR,2025,2,2025.25,2025-Q2,2025q2,0.0061193410000448,-5.096300867987023
BGR,Bulgaria,BGR,2025,3,2025.5,2025-Q3,2025q3,0.0061900626742777,-5.08481006725164
BGR,Bulgaria,BGR,2025,4,2025.75,2025-Q4,2025q4,0.0062340544058126,-5.077728370403242
BOL,Bolivia,BOL,1997,1,1997.0,1997-Q1,1997q1,0.0008794362559055,-7.0362294740647995
BOL,Bolivia,BOL,1997,2,1997.25,1997-Q2,1997q2,0.000897979557144,-7.0153632547942495
BOL,Bolivia,BOL,1997,3,1997.5,1997-Q3,1997q3,0.0008977878325616,-7.015576784212622
BOL,Bolivia,BOL,1997,4,1997.75,1997-Q4,1997q4,0.0009057145388274,-7.006786380125926
BOL,Bolivia,BOL,1998,1,1998.0,1998-Q1,1998q1,0.0009277913204565,-6.982703720662904
BOL,Bolivia,BOL,1998,2,1998.25,1998-Q2,1998q2,0.0009311025755366,-6.97914110895118
BOL,Bolivia,BOL,1998,3,1998.5,1998-Q3,1998q3,0.0009350074176462,-6.974956095395612
BOL,Bolivia,BOL,1998,4,1998.75,1998-Q4,1998q4,0.0009250391037065,-6.985674547068084
BOL,Bolivia,BOL,1999,1,1999.0,1999-Q1,1999q1,0.000926329821897,-6.984280207580404
BOL,Bolivia,BOL,1999,2,1999.25,1999-Q2,1999q2,0.0009120019946155,-6.999868380813935
BOL,Bolivia,BOL,1999,3,1999.5,1999-Q3,1999q3,0.0009226267068351,-6.988285839898692
BOL,Bolivia,BOL,1999,4,1999.75,1999-Q4,1999q4,0.0009310375395161,-6.979210959785712
BOL,Bolivia,BOL,2000,1,2000.0,2000-Q1,2000q1,0.0009421104326248,-6.96738805817328
BOL,Bolivia,BOL,2000,2,2000.25,2000-Q2,2000q2,0.0009430603018825,-6.966380330522201
BOL,Bolivia,BOL,2000,3,2000.5,2000-Q3,2000q3,0.0009251686838435,-6.985534476165687
BOL,Bolivia,BOL,2000,4,2000.75,2000-Q4,2000q4,0.0009320670212879,-6.978105834611061
BOL,Bolivia,BOL,2001,1,2001.0,2001-Q1,2001q1,0.0009162546516245,-6.995216227969205
BOL,Bolivia,BOL,2001,2,2001.25,2001-Q2,2001q2,0.0009138347573543,-6.997860793495532
BOL,Bolivia,BOL,2001,3,2001.5,2001-Q3,2001q3,0.0009160383891837,-6.995452284579134
BOL,Bolivia,BOL,2001,4,2001.75,2001-Q4,2001q4,0.0009240321955042,-6.986763643310351
BOL,Bolivia,BOL,2002,1,2002.0,2002-Q1,2002q1,0.0009015595200301,-7.011384494172448
BOL,Bolivia,BOL,2002,2,2002.25,2002-Q2,2002q2,0.0009116249511859,-7.000281890206129
BOL,Bolivia,BOL,2002,3,2002.5,2002-Q3,2002q3,0.0009151279769861,-6.9964466369104485
BOL,Bolivia,BOL,2002,4,2002.75,2002-Q4,2002q4,0.0009002411558783,-7.012847879556526
BOL,Bolivia,BOL,2003,1,2003.0,2003-Q1,2003q1,0.000899693061275,-7.01345689583614
BOL,Bolivia,BOL,2003,2,2003.25,2003-Q2,2003q2,0.0009056447949255,-7.0068633873774795
BOL,Bolivia,BOL,2003,3,2003.5,2003-Q3,2003q3,0.0008891425802585,-7.025252952567337
BOL,Bolivia,BOL,2003,4,2003.75,2003-Q4,2003q4,0.0008990996640467,-7.014116668628716
BOL,Bolivia,BOL,2004,1,2004.0,2004-Q1,2004q1,0.0009047419651249,-7.007860776328135
BOL,Bolivia,BOL,2004,2,2004.25,2004-Q2,2004q2,0.0009059627303106,-7.0065123892899415
BOL,Bolivia,BOL,2004,3,2004.5,2004-Q3,2004q3,0.0009073124375955,-7.005023693522129
BOL,Bolivia,BOL,2004,4,2004.75,2004-Q4,2004q4,0.0008912628304808,-7.022871190288002
BOL,Bolivia,BOL,2005,1,2005.0,2005-Q1,2005q1,0.0009107658235842,-7.001224747991889
BOL,Bolivia,BOL,2005,2,2005.25,2005-Q2,2005q2,0.0009104309964318,-7.001592448124563
BOL,Bolivia,BOL,2005,3,2005.5,2005-Q3,2005q3,0.0009048425542826,-7.0077496025678325
BOL,Bolivia,BOL,2005,4,2005.75,2005-Q4,2005q4,0.000905553344713,-7.006964370489793
BOL,Bolivia,BOL,2006,1,2006.0,2006-Q1,2006q1,0.0009186303497248,-6.992626747510152
BOL,Bolivia,BOL,2006,2,2006.25,2006-Q2,2006q2,0.0009147053707211,-6.996908543753543
BOL,Bolivia,BOL,2006,3,2006.5,2006-Q3,2006q3,0.0009176626454583,-6.993680723491786
BOL,Bolivia,BOL,2006,4,2006.75,2006-Q4,2006q4,0.0009172242404899,-6.994158578535712
BOL,Bolivia,BOL,2007,1,2007.0,2007-Q1,2007q1,0.0009115821278876,-7.000328865998181
BOL,Bolivia,BOL,2007,2,2007.25,2007-Q2,2007q2,0.0009198203399577,-6.991332189646003
BOL,Bolivia,BOL,2007,3,2007.5,2007-Q3,2007q3,0.0009279394074468,-6.982544121009369
BOL,Bolivia,BOL,2007,4,2007.75,2007-Q4,2007q4,0.0009373746265167,-6.972427540778112
BOL,Bolivia,BOL,2008,1,2008.0,2008-Q1,2008q1,0.0009388916738181,-6.97081044875688
BOL,Bolivia,BOL,2008,2,2008.25,2008-Q2,2008q2,0.0009501121381843,-6.958930540141883
BOL,Bolivia,BOL,2008,3,2008.5,2008-Q3,2008q3,0.0009547149854131,-6.9540977066206064
BOL,Bolivia,BOL,2008,4,2008.75,2008-Q4,2008q4,0.0009409862242276,-6.968582057989135
BOL,Bolivia,BOL,2009,1,2009.0,2009-Q1,2009q1,0.0009364561380467,-6.973407873218937
BOL,Bolivia,BOL,2009,2,2009.25,2009-Q2,2009q2,0.0009436021353565,-6.96580594744423
BOL,Bolivia,BOL,2009,3,2009.5,2009-Q3,2009q3,0.0009572441061074,-6.9514521247348355
BOL,Bolivia,BOL,2009,4,2009.75,2009-Q4,2009q4,0.0009526705972395,-6.956241362287367
BOL,Bolivia,BOL,2010,1,2010.0,2010-Q1,2010q1,0.0009568797335358,-6.951832844695012
BOL,Bolivia,BOL,2010,2,2010.25,2010-Q2,2010q2,0.0009766490434833,-6.931383188999121
BOL,Bolivia,BOL,2010,3,2010.5,2010-Q3,2010q3,0.000986173751599,-6.92167800022608
BOL,Bolivia,BOL,2010,4,2010.75,2010-Q4,2010q4,0.0009951360500679,-6.912631096416304
BOL,Bolivia,BOL,2011,1,2011.0,2011-Q1,2011q1,0.0010066453313344,-6.9011319305267405
BOL,Bolivia,BOL,2011,2,2011.25,2011-Q2,2011q2,0.0010159963823343,-6.891885490526773
BOL,Bolivia,BOL,2011,3,2011.5,2011-Q3,2011q3,0.0010309418241442,-6.877282502169618
BOL,Bolivia,BOL,2011,4,2011.75,2011-Q4,2011q4,0.0010348246992607,-6.873523239304955
BOL,Bolivia,BOL,2012,1,2012.0,2012-Q1,2012q1,0.0010793102974606,-6.83143305530885
BOL,Bolivia,BOL,2012,2,2012.25,2012-Q2,2012q2,0.0010892125475706,-6.822300277243326
BOL,Bolivia,BOL,2012,3,2012.5,2012-Q3,2012q3,0.0011020861377428,-6.8105504063852615
BOL,Bolivia,BOL,2012,4,2012.75,2012-Q4,2012q4,0.0011198913323137,-6.794523623102247
BOL,Bolivia,BOL,2013,1,2013.0,2013-Q1,2013q1,0.0010954170598041,-6.816620111695303
BOL,Bolivia,BOL,2013,2,2013.25,2013-Q2,2013q2,0.0011103966924161,-6.803037946948069
BOL,Bolivia,BOL,2013,3,2013.5,2013-Q3,2013q3,0.0011217668509935,-6.792850291163067
BOL,Bolivia,BOL,2013,4,2013.75,2013-Q4,2013q4,0.001124097584811,-6.7907747120523405
BOL,Bolivia,BOL,2014,1,2014.0,2014-Q1,2014q1,0.0011274175502652,-6.787825615411887
BOL,Bolivia,BOL,2014,2,2014.25,2014-Q2,2014q2,0.0011367772445574,-6.779557998484648
BOL,Bolivia,BOL,2014,3,2014.5,2014-Q3,2014q3,0.0011561935274599,-6.762622111446167
BOL,Bolivia,BOL,2014,4,2014.75,2014-Q4,2014q4,0.0011488357614727,-6.769006230739174
BOL,Bolivia,BOL,2015,1,2015.0,2015-Q1,2015q1,0.0012168077813491,-6.711524422111055
BOL,Bolivia,BOL,2015,2,2015.25,2015-Q2,2015q2,0.0012364902515365,-6.695478354950986
BOL,Bolivia,BOL,2015,3,2015.5,2015-Q3,2015q3,0.001237463318945,-6.694691705217305
BOL,Bolivia,BOL,2015,4,2015.75,2015-Q4,2015q4,0.0012794151585641,-6.661352212836388
BOL,Bolivia,BOL,2016,1,2016.0,2016-Q1,2016q1,0.0013057227357678,-6.640998570997737
BOL,Bolivia,BOL,2016,2,2016.25,2016-Q2,2016q2,0.0012985104282596,-6.646537495889022
BOL,Bolivia,BOL,2016,3,2016.5,2016-Q3,2016q3,0.0013180587589324,-6.6315952620045175
BOL,Bolivia,BOL,2016,4,2016.75,2016-Q4,2016q4,0.0013092069680847,-6.638333692952466
BOL,Bolivia,BOL,2017,1,2017.0,2017-Q1,2017q1,0.0013024524438522,-6.643506296441161
BOL,Bolivia,BOL,2017,2,2017.25,2017-Q2,2017q2,0.0013304804858426,-6.622215134439057
BOL,Bolivia,BOL,2017,3,2017.5,2017-Q3,2017q3,0.0013204402324886,-6.629790088524715
BOL,Bolivia,BOL,2017,4,2017.75,2017-Q4,2017q4,0.0012935047052534,-6.650399918731045
BOL,Bolivia,BOL,2018,1,2018.0,2018-Q1,2018q1,0.0013056007901578,-6.641091968547967
BOL,Bolivia,BOL,2018,2,2018.25,2018-Q2,2018q2,0.0012890719766236,-6.6538327174656455
BOL,Bolivia,BOL,2018,3,2018.5,2018-Q3,2018q3,0.0012829949107867,-6.658558160007557
BOL,Bolivia,BOL,2018,4,2018.75,2018-Q4,2018q4,0.0012578811489527,-6.678326601357267
BOL,Bolivia,BOL,2019,1,2019.0,2019-Q1,2019q1,0.0012537764929081,-6.681595087977705
BOL,Bolivia,BOL,2019,2,2019.25,2019-Q2,2019q2,0.0012790785240355,-6.661615363402545
BOL,Bolivia,BOL,2019,3,2019.5,2019-Q3,2019q3,0.001263156648735,-6.6741414142192435
BOL,Bolivia,BOL,2019,4,2019.75,2019-Q4,2019q4,0.0012183216872293,-6.7102810335399115
BOL,Bolivia,BOL,2020,1,2020.0,2020-Q1,2020q1,0.0012500172931776,-6.684597893221544
BOL,Bolivia,BOL,2020,2,2020.25,2020-Q2,2020q2,0.0010224902166975,-6.885514238115096
BOL,Bolivia,BOL,2020,3,2020.5,2020-Q3,2020q3,0.0011885901005527,-6.7349874637281
BOL,Bolivia,BOL,2020,4,2020.75,2020-Q4,2020q4,0.001263091128931,-6.6741932854605315
BOL,Bolivia,BOL,2021,1,2021.0,2021-Q1,2021q1,0.0011459549087207,-6.771517008129745
BOL,Bolivia,BOL,2021,2,2021.25,2021-Q2,2021q2,0.0011192219796383,-6.79512149610114
BOL,Bolivia,BOL,2021,3,2021.5,2021-Q3,2021q3,0.0010953945907328,-6.8166406237929955
BOL,Bolivia,BOL,2021,4,2021.75,2021-Q4,2021q4,0.0010867517289099,-6.824562097197259
BOL,Bolivia,BOL,2022,1,2022.0,2022-Q1,2022q1,0.0011198284968638,-6.794579733200571
BOL,Bolivia,BOL,2022,2,2022.25,2022-Q2,2022q2,0.001105245671003,-6.807687642023791
BOL,Bolivia,BOL,2022,3,2022.5,2022-Q3,2022q3,0.0010962531103673,-6.815857177002727
BOL,Bolivia,BOL,2022,4,2022.75,2022-Q4,2022q4,0.001096863749436,-6.815300308287091
BOL,Bolivia,BOL,2023,1,2023.0,2023-Q1,2023q1,0.0011123957013167,-6.8012392999442755
BOL,Bolivia,BOL,2023,2,2023.25,2023-Q2,2023q2,0.0011036987680736,-6.80908822336473
BOL,Bolivia,BOL,2023,3,2023.5,2023-Q3,2023q3,0.0011039675824426,-6.808844695287886
BOL,Bolivia,BOL,2023,4,2023.75,2023-Q4,2023q4,0.0011110281438663,-6.802469436632623
BOL,Bolivia,BOL,2024,1,2024.0,2024-Q1,2024q1,0.0010812075299812,-6.829676779119715
BOL,Bolivia,BOL,2024,2,2024.25,2024-Q2,2024q2,0.001098361825526,-6.813935458733915
BOL,Bolivia,BOL,2024,3,2024.5,2024-Q3,2024q3,0.0010843387338292,-6.826784939695689
BOL,Bolivia,BOL,2024,4,2024.75,2024-Q4,2024q4,0.0010448818546381,-6.863851457719457
BRA,Brazil,BRA,1990,1,1990.0,1990-Q1,1990q1,0.0050887103577614,-5.280730848349593
BRA,Brazil,BRA,1990,2,1990.25,1990-Q2,1990q2,0.0046860317659486,-5.363169160014559
BRA,Brazil,BRA,1990,3,1990.5,1990-Q3,1990q3,0.0049948101620547,-5.299355873198506
BRA,Brazil,BRA,1990,4,1990.75,1990-Q4,1990q4,0.0049171569551478,-5.315024770145018
BRA,Brazil,BRA,1991,1,1991.0,1991-Q1,1991q1,0.0045628577314926,-5.3898061562447
BRA,Brazil,BRA,1991,2,1991.25,1991-Q2,1991q2,0.0047857692850937,-5.342108496864828
BRA,Brazil,BRA,1991,3,1991.5,1991-Q3,1991q3,0.0049461681475557,-5.309142113785554
BRA,Brazil,BRA,1991,4,1991.75,1991-Q4,1991q4,0.0047696975273643,-5.345472387546503
BRA,Brazil,BRA,1992,1,1992.0,1992-Q1,1992q1,0.0045796455843523,-5.38613366717948
BRA,Brazil,BRA,1992,2,1992.25,1992-Q2,1992q2,0.0045200525425783,-5.399231660741335
BRA,Brazil,BRA,1992,3,1992.5,1992-Q3,1992q3,0.0045138490224472,-5.400605047657615
BRA,Brazil,BRA,1992,4,1992.75,1992-Q4,1992q4,0.0045584934019619,-5.390763104354667
BRA,Brazil,BRA,1993,1,1993.0,1993-Q1,1993q1,0.0046566180666796,-5.369465831083025
BRA,Brazil,BRA,1993,2,1993.25,1993-Q2,1993q2,0.0047401059661525,-5.351695787796662
BRA,Brazil,BRA,1993,3,1993.5,1993-Q3,1993q3,0.0047525304153233,-5.3490780837645575
BRA,Brazil,BRA,1993,4,1993.75,1993-Q4,1993q4,0.0047219743550388,-5.355528271286803
BRA,Brazil,BRA,1994,1,1994.0,1994-Q1,1994q1,0.0047733898717045,-5.344698561557063
BRA,Brazil,BRA,1994,2,1994.25,1994-Q2,1994q2,0.0048257143573061,-5.333796501822311
BRA,Brazil,BRA,1994,3,1994.5,1994-Q3,1994q3,0.0049921224040365,-5.299894128176259
BRA,Brazil,BRA,1994,4,1994.75,1994-Q4,1994q4,0.0051784316236011,-5.263253043923044
BRA,Brazil,BRA,1995,1,1995.0,1995-Q1,1995q1,0.0052117808115774,-5.256833675174578
BRA,Brazil,BRA,1995,2,1995.25,1995-Q2,1995q2,0.005122523661829,-5.2741080586663776
BRA,Brazil,BRA,1995,3,1995.5,1995-Q3,1995q3,0.0050242474967737,-5.293479588136762
BRA,Brazil,BRA,1995,4,1995.75,1995-Q4,1995q4,0.005041990862081,-5.289954262578028
BRA,Brazil,BRA,1996,1,1996.0,1996-Q1,1996q1,0.0051387036480482,-5.270954439875922
BRA,Brazil,BRA,1996,2,1996.25,1996-Q2,1996q2,0.0051866440427539,-5.261668410846423
BRA,Brazil,BRA,1996,3,1996.5,1996-Q3,1996q3,0.0053651839625218,-5.227824614107697
BRA,Brazil,BRA,1996,4,1996.75,1996-Q4,1996q4,0.0053014346940282,-5.239777798069427
BRA,Brazil,BRA,1997,1,1997.0,1997-Q1,1997q1,0.0052863633597423,-5.242624725143173
BRA,Brazil,BRA,1997,2,1997.25,1997-Q2,1997q2,0.0052993518448673,-5.240170759323775
BRA,Brazil,BRA,1997,3,1997.5,1997-Q3,1997q3,0.0053536369156533,-5.229979151713382
BRA,Brazil,BRA,1997,4,1997.75,1997-Q4,1997q4,0.0053860389289705,-5.22394505681148
BRA,Brazil,BRA,1998,1,1998.0,1998-Q1,1998q1,0.0052444927732242,-5.250576748535879
BRA,Brazil,BRA,1998,2,1998.25,1998-Q2,1998q2,0.0053212269984471,-5.236051363415779
BRA,Brazil,BRA,1998,3,1998.5,1998-Q3,1998q3,0.0053072932214377,-5.238673324837248
BRA,Brazil,BRA,1998,4,1998.75,1998-Q4,1998q4,0.0052345040104594,-5.252483184046136
BRA,Brazil,BRA,1999,1,1999.0,1999-Q1,1999q1,0.0051784517900815,-5.263249149608588
BRA,Brazil,BRA,1999,2,1999.25,1999-Q2,1999q2,0.0051934873255777,-5.260349875738839
BRA,Brazil,BRA,1999,3,1999.5,1999-Q3,1999q3,0.0051812252479411,-5.262713716329021
BRA,Brazil,BRA,1999,4,1999.75,1999-Q4,1999q4,0.0052431463468155,-5.250833512980324
BRA,Brazil,BRA,2000,1,2000.0,2000-Q1,2000q1,0.0050964687915616,-5.2792073728786075
BRA,Brazil,BRA,2000,2,2000.25,2000-Q2,2000q2,0.0051568682247842,-5.267425816928524
BRA,Brazil,BRA,2000,3,2000.5,2000-Q3,2000q3,0.0052068184457555,-5.257786272750238
BRA,Brazil,BRA,2000,4,2000.75,2000-Q4,2000q4,0.0052595190742875,-5.2477156871563855
BRA,Brazil,BRA,2001,1,2001.0,2001-Q1,2001q1,0.0050743558502503,-5.283555688169134
BRA,Brazil,BRA,2001,2,2001.25,2001-Q2,2001q2,0.0050397467790993,-5.290399440403246
BRA,Brazil,BRA,2001,3,2001.5,2001-Q3,2001q3,0.0050033037652362,-5.297656831701978
BRA,Brazil,BRA,2001,4,2001.75,2001-Q4,2001q4,0.0049777471765401,-5.302777864486383
BRA,Brazil,BRA,2002,1,2002.0,2002-Q1,2002q1,0.0049510026006843,-5.308165177318339
BRA,Brazil,BRA,2002,2,2002.25,2002-Q2,2002q2,0.0049520166171248,-5.307960387966377
BRA,Brazil,BRA,2002,3,2002.5,2002-Q3,2002q3,0.0050101539086524,-5.296288644067322
BRA,Brazil,BRA,2002,4,2002.75,2002-Q4,2002q4,0.0050510832741887,-5.288152548958457
BRA,Brazil,BRA,2003,1,2003.0,2003-Q1,2003q1,0.0049832024127277,-5.301682539852097
BRA,Brazil,BRA,2003,2,2003.25,2003-Q2,2003q2,0.004930885293578,-5.312236734314918
BRA,Brazil,BRA,2003,3,2003.5,2003-Q3,2003q3,0.0049669284892528,-5.30495364013133
BRA,Brazil,BRA,2003,4,2003.75,2003-Q4,2003q4,0.0050088593250879,-5.296547069431478
BRA,Brazil,BRA,2004,1,2004.0,2004-Q1,2004q1,0.0048360582354044,-5.331655304241632
BRA,Brazil,BRA,2004,2,2004.25,2004-Q2,2004q2,0.0049597913847565,-5.306391598654726
BRA,Brazil,BRA,2004,3,2004.5,2004-Q3,2004q3,0.0050127112462981,-5.295778343337608
BRA,Brazil,BRA,2004,4,2004.75,2004-Q4,2004q4,0.0050414372178362,-5.290064075280805
BRA,Brazil,BRA,2005,1,2005.0,2005-Q1,2005q1,0.004989975667426,-5.300324245497934
BRA,Brazil,BRA,2005,2,2005.25,2005-Q2,2005q2,0.0050334033787745,-5.291658907613384
BRA,Brazil,BRA,2005,3,2005.5,2005-Q3,2005q3,0.0049945649443841,-5.299404968896292
BRA,Brazil,BRA,2005,4,2005.75,2005-Q4,2005q4,0.0050494841545702,-5.288469188522153
BRA,Brazil,BRA,2006,1,2006.0,2006-Q1,2006q1,0.0050407814525747,-5.290194158803859
BRA,Brazil,BRA,2006,2,2006.25,2006-Q2,2006q2,0.0050473227155862,-5.28889733160636
BRA,Brazil,BRA,2006,3,2006.5,2006-Q3,2006q3,0.0051226877704561,-5.274076022504274
BRA,Brazil,BRA,2006,4,2006.75,2006-Q4,2006q4,0.0051737518607865,-5.264157155242252
BRA,Brazil,BRA,2007,1,2007.0,2007-Q1,2007q1,0.0052098009976536,-5.257213620174072
BRA,Brazil,BRA,2007,2,2007.25,2007-Q2,2007q2,0.0052882418172457,-5.242269448044555
BRA,Brazil,BRA,2007,3,2007.5,2007-Q3,2007q3,0.0053340736529328,-5.233640045118772
BRA,Brazil,BRA,2007,4,2007.75,2007-Q4,2007q4,0.005405100369001,-5.22041225840547
BRA,Brazil,BRA,2008,1,2008.0,2008-Q1,2008q1,0.0053490913543034,-5.2308285728158435
BRA,Brazil,BRA,2008,2,2008.25,2008-Q2,2008q2,0.005447961565707,-5.212513764912564
BRA,Brazil,BRA,2008,3,2008.5,2008-Q3,2008q3,0.0055273024568506,-5.198055384116328
BRA,Brazil,BRA,2008,4,2008.75,2008-Q4,2008q4,0.0053104434825643,-5.238079928842064
BRA,Brazil,BRA,2009,1,2009.0,2009-Q1,2009q1,0.0052261337006883,-5.254083528458908
BRA,Brazil,BRA,2009,2,2009.25,2009-Q2,2009q2,0.0053131272309472,-5.237574684699136
BRA,Brazil,BRA,2009,3,2009.5,2009-Q3,2009q3,0.0054283908288609,-5.216112537232198
BRA,Brazil,BRA,2009,4,2009.75,2009-Q4,2009q4,0.0055600261085571,-5.1921524749470205
BRA,Brazil,BRA,2010,1,2010.0,2010-Q1,2010q1,0.005666092596872,-5.173255535160227
BRA,Brazil,BRA,2010,2,2010.25,2010-Q2,2010q2,0.0057283899370026,-5.162320776046801
BRA,Brazil,BRA,2010,3,2010.5,2010-Q3,2010q3,0.0057699015048149,-5.155100268830548
BRA,Brazil,BRA,2010,4,2010.75,2010-Q4,2010q4,0.0058443028730501,-5.142287960110458
BRA,Brazil,BRA,2011,1,2011.0,2011-Q1,2011q1,0.0059124443172776,-5.130695943005033
BRA,Brazil,BRA,2011,2,2011.25,2011-Q2,2011q2,0.0059613887574961,-5.12245181204549
BRA,Brazil,BRA,2011,3,2011.5,2011-Q3,2011q3,0.0059402458039715,-5.126004765323776
BRA,Brazil,BRA,2011,4,2011.75,2011-Q4,2011q4,0.0059876827834623,-5.118050789201697
BRA,Brazil,BRA,2012,1,2012.0,2012-Q1,2012q1,0.0060905763084385,-5.101012569810146
BRA,Brazil,BRA,2012,2,2012.25,2012-Q2,2012q2,0.0061037655473902,-5.09884939540505
BRA,Brazil,BRA,2012,3,2012.5,2012-Q3,2012q3,0.0062016371435644,-5.082941966373973
BRA,Brazil,BRA,2012,4,2012.75,2012-Q4,2012q4,0.0062250520747182,-5.079173471249777
BRA,Brazil,BRA,2013,1,2013.0,2013-Q1,2013q1,0.0062182061437336,-5.080273815155713
BRA,Brazil,BRA,2013,2,2013.25,2013-Q2,2013q2,0.0062398272562903,-5.076802780270801
BRA,Brazil,BRA,2013,3,2013.5,2013-Q3,2013q3,0.0062724695283144,-5.071585137716461
BRA,Brazil,BRA,2013,4,2013.75,2013-Q4,2013q4,0.0062730699238835,-5.071489423128524
BRA,Brazil,BRA,2014,1,2014.0,2014-Q1,2014q1,0.0062713947402354,-5.0717565024663696
BRA,Brazil,BRA,2014,2,2014.25,2014-Q2,2014q2,0.0061504414146775,-5.091231424995085
BRA,Brazil,BRA,2014,3,2014.5,2014-Q3,2014q3,0.0061742274461268,-5.087371514233977
BRA,Brazil,BRA,2014,4,2014.75,2014-Q4,2014q4,0.006208588543564,-5.08182169654136
BRA,Brazil,BRA,2015,1,2015.0,2015-Q1,2015q1,0.0061202635682866,-5.09615011667175
BRA,Brazil,BRA,2015,2,2015.25,2015-Q2,2015q2,0.0059772419320249,-5.119796032792577
BRA,Brazil,BRA,2015,3,2015.5,2015-Q3,2015q3,0.0059288341018946,-5.127927695438627
BRA,Brazil,BRA,2015,4,2015.75,2015-Q4,2015q4,0.0059030245965536,-5.132290415943582
BRA,Brazil,BRA,2016,1,2016.0,2016-Q1,2016q1,0.0058187898922024,-5.146662961159622
BRA,Brazil,BRA,2016,2,2016.25,2016-Q2,2016q2,0.0058595569897848,-5.139681277263798
BRA,Brazil,BRA,2016,3,2016.5,2016-Q3,2016q3,0.0059347984158596,-5.126922216811645
BRA,Brazil,BRA,2016,4,2016.75,2016-Q4,2016q4,0.0059303977481875,-5.127663994328517
BRA,Brazil,BRA,2017,1,2017.0,2017-Q1,2017q1,0.0059736054228482,-5.12040461044083
BRA,Brazil,BRA,2017,2,2017.25,2017-Q2,2017q2,0.0059635089937651,-5.122096213811347
BRA,Brazil,BRA,2017,3,2017.5,2017-Q3,2017q3,0.0059630974971857,-5.122165218616675
BRA,Brazil,BRA,2017,4,2017.75,2017-Q4,2017q4,0.0059498232078275,-5.124393772836206
BRA,Brazil,BRA,2018,1,2018.0,2018-Q1,2018q1,0.0059644148909542,-5.121944318611546
BRA,Brazil,BRA,2018,2,2018.25,2018-Q2,2018q2,0.0059606256165107,-5.122579834200557
BRA,Brazil,BRA,2018,3,2018.5,2018-Q3,2018q3,0.0059784841084115,-5.119588236731197
BRA,Brazil,BRA,2018,4,2018.75,2018-Q4,2018q4,0.0059291808153131,-5.127869217958034
BRA,Brazil,BRA,2019,1,2019.0,2019-Q1,2019q1,0.005901417591461,-5.132562687191462
BRA,Brazil,BRA,2019,2,2019.25,2019-Q2,2019q2,0.0058898164891418,-5.134530438146659
BRA,Brazil,BRA,2019,3,2019.5,2019-Q3,2019q3,0.0059042400512275,-5.132084533427275
BRA,Brazil,BRA,2019,4,2019.75,2019-Q4,2019q4,0.0058998894382965,-5.132821667517825
BRA,Brazil,BRA,2020,1,2020.0,2020-Q1,2020q1,0.0058159867116009,-5.1471448235539246
BRA,Brazil,BRA,2020,2,2020.25,2020-Q2,2020q2,0.0059352439373968,-5.1268471502661095
BRA,Brazil,BRA,2020,3,2020.5,2020-Q3,2020q3,0.0064944060632574,-5.036814078266902
BRA,Brazil,BRA,2020,4,2020.75,2020-Q4,2020q4,0.006433444279644,-5.046245226347591
BRA,Brazil,BRA,2021,1,2021.0,2021-Q1,2021q1,0.0064092089887494,-5.0500194183554985
BRA,Brazil,BRA,2021,2,2021.25,2021-Q2,2021q2,0.0062761728460388,-5.070994903694097
BRA,Brazil,BRA,2021,3,2021.5,2021-Q3,2021q3,0.0060696159478939,-5.104459946440582
BRA,Brazil,BRA,2021,4,2021.75,2021-Q4,2021q4,0.0059531201956004,-5.123839794253687
BRA,Brazil,BRA,2022,1,2022.0,2022-Q1,2022q1,0.0059520729893894,-5.1240157185242845
BRA,Brazil,BRA,2022,2,2022.25,2022-Q2,2022q2,0.0059058809515053,-5.131806653075672
BRA,Brazil,BRA,2022,3,2022.5,2022-Q3,2022q3,0.0059237273872316,-5.128789401996096
BRA,Brazil,BRA,2022,4,2022.75,2022-Q4,2022q4,0.0060386961288877,-5.109567163039991
BRA,Brazil,BRA,2023,1,2023.0,2023-Q1,2023q1,0.0060323878927086,-5.110612344523622
BRA,Brazil,BRA,2023,2,2023.25,2023-Q2,2023q2,0.006078046081232,-5.103072002872315
BRA,Brazil,BRA,2023,3,2023.5,2023-Q3,2023q3,0.0060457289674165,-5.108403212042446
BRA,Brazil,BRA,2023,4,2023.75,2023-Q4,2023q4,0.0061058450740249,-5.098508757735383
BRA,Brazil,BRA,2024,1,2024.0,2024-Q1,2024q1,0.006007219134023,-5.114793344002058
BRA,Brazil,BRA,2024,2,2024.25,2024-Q2,2024q2,0.0060711918649325,-5.104200339819385
BRA,Brazil,BRA,2024,3,2024.5,2024-Q3,2024q3,0.0060754438951954,-5.1035002232569795
BRA,Brazil,BRA,2024,4,2024.75,2024-Q4,2024q4,0.0060239266991181,-5.112015956699663
BRA,Brazil,BRA,2025,1,2025.0,2025-Q1,2025q1,0.0061063358152071,-5.098428388604445
BRA,Brazil,BRA,2025,2,2025.25,2025-Q2,2025q2,0.0061957293794127,-5.0838950340416815
BRA,Brazil,BRA,2025,3,2025.5,2025-Q3,2025q3,0.006225314070319,-5.079131384840785
BRA,Brazil,BRA,2025,4,2025.75,2025-Q4,2025q4,0.0061934051873159,-5.084270232504745
CHL,Chile,CHL,1996,1,1996.0,1996-Q1,1996q1,0.0058023489527668,-5.149492451560485
